# {"t_start": 1602725079.6637895, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-50,50,14912.752281
-49,50,14966.95688
-50,50,15021.12761
-50,50,15075.31783
-49,50,15129.557915
-48,50,15183.742881
-49,50,15237.929
-49,50,15292.154732
-48,50,15346.383451
-50,50,15400.55272
-50,50,15454.720279
-50,50,15508.899179
-48,50,15563.112506
-49,50,15617.284039
-36,50,15671.481267
-22,50,15723.271477
-31,50,15775.073546
-40,50,15826.874763
-9,50,15878.665805
-31,50,15930.460121
-23,50,15982.258789
-24,50,16034.052228
-23,50,16085.850564
-29,50,16137.645954
-49,50,16189.448653
-49,50,16243.70511
-50,50,16297.861071
-49,50,16352.101866
-50,50,16406.284335
-47,50,16460.469857
-48,50,16514.729729
-50,50,16568.89552
-50,50,16623.153629
-50,50,16677.383547
-49,50,16731.551864
-49,50,16785.762545
-50,50,16839.954924
-49,50,16894.151664
-49,50,16948.347295
-50,50,17002.526411
-50,50,17056.716398
-49,50,17110.943674
-49,50,17165.163973
-49,50,17219.358657
-49,50,17273.575187
-50,50,17327.769796
-49,50,17381.964535
-47,50,17436.186422
-48,50,17490.375032
-49,50,17544.583884
-50,50,17598.781488
-49,50,17652.967633
-50,50,17707.144069
-49,50,17761.318627
-49,50,17815.512801
-49,50,17869.720015
-50,50,17923.919418
-50,50,17978.125183
-49,50,18032.286944
-49,50,18086.514986
-50,50,18140.738896
-49,50,18194.932408
-48,50,18249.11655
-49,50,18303.32618
-50,50,18357.515257
-49,50,18411.736518
-49,50,18465.94334
-50,50,18520.135017
-49,50,18574.309003
-50,50,18628.489197
-50,50,18682.683604
-49,50,18736.914353
-50,50,18791.133776
-49,50,18845.309768
-3,50,18899.477702
-4,50,18951.277934
-3,50,19003.067885
-11,50,19054.854849
-2,50,19106.641269
-23,50,19158.435809
-9,50,19210.231261
-3,50,19262.023271
-5,50,19313.826604
-2,50,19365.641248
-49,50,19417.476828
-50,50,19471.782208
-49,50,19525.991715
-50,50,19580.220951
-50,50,19634.485942
-50,50,19688.65123
-50,50,19742.905537
-49,50,19797.090266
-50,50,19851.308217
-49,50,19905.485439
-50,50,19959.703427
-50,50,20013.919309
-49,50,20068.162283
-47,50,20122.37389
-50,50,20176.550518
-50,50,20230.765557
-49,50,20284.955861
-49,50,20339.176322
-49,50,20393.450604
-50,50,20447.723335
-47,50,20501.943393
-49,50,20556.171247
-50,50,20610.423387
-49,50,20664.724608
-50,50,20718.99326
-50,50,20773.246362
-49,50,20827.482512
-50,50,20881.728374
-49,50,20935.941307
-50,50,20990.18172
-50,50,21044.427667
-50,50,21098.690466
-49,50,21152.944559
-50,50,21207.170437
-48,50,21261.438676
-49,50,21315.673082
-48,50,21369.911339
-50,50,21424.064644
-49,50,21478.266553
-49,50,21532.484188
-49,50,21586.684448
-50,50,21640.90323
-49,50,21695.218074
-50,50,21749.415275
-50,50,21803.615308
-50,50,21857.801737
-50,50,21912.039985
-50,50,21966.281224
-50,50,22020.506878
-49,50,22074.698272
-3,50,22128.928501
-26,50,22180.75166
-3,50,22232.591733
-4,50,22284.433615
-2,50,22336.252526
-10,50,22388.04894
-4,50,22439.844165
-5,50,22491.644217
-2,50,22543.445125
-25,50,22595.232381
-50,50,22647.04928
-50,50,22701.257732
-50,50,22755.556422
-48,50,22809.75756
-49,50,22863.997743
-49,50,22918.222921
-50,50,22972.398804
-48,50,23026.616083
-48,50,23080.825263
-50,50,23135.008133
-50,50,23189.279555
-50,50,23243.503062
-50,50,23297.691756
-49,50,23351.948521
-50,50,23406.175687
-48,50,23460.411199
-50,50,23514.644414
-50,50,23568.848134
-50,50,23623.049266
-49,50,23677.271156
-50,50,23731.519517
-50,50,23785.774754
-47,50,23839.943125
-49,50,23894.140784
-50,50,23948.293415
-50,50,24002.508115
-49,50,24056.779526
-49,50,24110.973127
-48,50,24165.180223
-49,50,24219.404165
-50,50,24273.603231
-48,50,24327.828826
-48,50,24382.060344
-48,50,24436.248917
-50,50,24490.443863
-49,50,24544.635648
-50,50,24598.885473
-48,50,24653.124827
-49,50,24707.338905
-49,50,24761.603212
-50,50,24815.826931
-48,50,24870.113321
-50,50,24924.339053
-49,50,24978.564817
-48,50,25032.785884
-48,50,25087.066066
-49,50,25141.261553
-50,50,25195.518665
-49,50,25249.758053
-49,50,25304.021096
-3,50,25358.299609
-4,50,25410.0951
-28,50,25461.913441
-4,50,25513.715619
-4,50,25565.525492
-3,50,25617.349856
-3,50,25669.16911
-21,50,25721.029385
-19,50,25772.833354
-3,50,25824.635952
-47,50,25876.471051
-49,50,25930.697957
-50,50,25984.902311
-50,50,26039.21252
-50,50,26093.449254
-50,50,26147.682565
-49,50,26202.04128
-49,50,26256.260987
-49,50,26310.461974
-48,50,26364.662231
-50,50,26418.903544
-50,50,26473.131472
-47,50,26527.370363
-48,50,26581.653222
-50,50,26635.832677
-50,50,26690.094709
-50,50,26744.337323
-48,50,26798.694098
-48,50,26852.908708
-48,50,26907.123541
-49,50,26961.377072
-49,50,27015.649497
-49,50,27069.881717
-49,50,27124.170577
-47,50,27178.370244
-48,50,27232.613668
-50,50,27286.895669
-50,50,27341.08248
-50,50,27395.296654
-49,50,27449.497171
-49,50,27503.751431
-50,50,27557.98425
-49,50,27612.213764
-49,50,27666.42809
-48,50,27720.642671
-48,50,27774.869235
-50,50,27829.096313
-50,50,27883.290881
-49,50,27937.495587
-49,50,27991.667518
-49,50,28045.894832
-50,50,28100.152523
-50,50,28154.453717
-49,50,28208.696786
-49,50,28262.93062
-49,50,28317.152947
-50,50,28371.404655
-50,50,28425.638152
-50,50,28479.921776
-50,50,28534.144334
-3,50,28588.37062
-3,50,28640.174594
-4,50,28691.978251
-4,50,28743.780465
-3,50,28795.575072
-3,50,28847.372404
-5,50,28899.174648
-2,50,28950.972296
-24,50,29002.778835
-24,50,29054.610546
-50,50,29106.420276
-50,50,29160.740272
-50,50,29214.935911
-50,50,29269.16361
-50,50,29323.393368
-49,50,29377.632706
-50,50,29431.846556
-50,50,29486.067424
-49,50,29540.307804
-50,50,29594.524986
-50,50,29648.788473
-50,50,29702.999127
-50,50,29757.167146
-48,50,29811.370524
-49,50,29865.57928
-50,50,29919.852223
-49,50,29974.095412
-50,50,30028.301664
-50,50,30082.520439
-50,50,30136.76969
-49,50,30190.980628
-50,50,30245.213374
-50,50,30299.485426
-50,50,30353.728846
-49,50,30408.010713
-50,50,30462.207026
-50,50,30516.433947
-49,50,30570.649343
-46,50,30624.887411
-50,50,30679.093651
-49,50,30733.343572
-50,50,30787.588754
-50,50,30841.848444
-50,50,30896.088342
-50,50,30950.302836
-50,50,31004.512626
-49,50,31058.785023
-47,50,31113.027627
-50,50,31167.304445
-49,50,31221.559917
-50,50,31275.774428
-49,50,31330.033568
-50,50,31384.287434
-49,50,31438.486709
-50,50,31492.688769
-50,50,31546.946641
-48,50,31601.164654
-50,50,31655.369482
-49,50,31709.663438
-49,50,31763.856386
-3,50,31818.15313
-4,50,31869.957088
-4,50,31921.759228
-3,50,31973.56539
-2,50,32025.403138
-4,50,32077.212595
-3,50,32129.046516
-3,50,32180.877075
-3,50,32232.674784
-3,50,32284.477364
-50,50,32336.31544
-48,50,32390.510036
-49,50,32444.769265
-48,50,32499.017667
-49,50,32553.243306
-50,50,32607.458256
-49,50,32661.672478
-49,50,32715.953511
-50,50,32770.206694
-49,50,32824.434162
-49,50,32878.661069
-49,50,32932.920177
-50,50,32987.181112
-49,50,33041.568528
-50,50,33095.820003
-49,50,33150.018448
-50,50,33204.271338
-50,50,33258.444992
-49,50,33312.666668
-50,50,33366.912336
-50,50,33421.159588
-50,50,33475.40448
-50,50,33529.593102
-49,50,33583.870363
-50,50,33638.219638
-48,50,33692.505046
-49,50,33746.683448
-50,50,33801.121241
-50,50,33855.390594
-50,50,33909.620169
-49,50,33963.809557
-49,50,34018.03888
-49,50,34072.251408
-49,50,34126.506264
-50,50,34180.716366
-48,50,34235.009712
-48,50,34289.218537
-50,50,34343.398522
-48,50,34397.675081
-50,50,34451.903768
-50,50,34506.129045
-50,50,34560.346835
-49,50,34614.665885
-50,50,34668.870761
-50,50,34723.075808
-49,50,34777.282275
-49,50,34831.570004
-50,50,34885.805501
-50,50,34940.032359
-50,50,34994.241761
-3,50,35048.453325
-4,50,35100.255013
-2,50,35152.059308
-4,50,35203.884181
-3,50,35255.705026
-4,50,35307.513848
-2,50,35359.326761
-4,50,35411.145901
-2,50,35462.966162
-4,50,35514.757151
-50,50,35566.610704
-50,50,35620.827194
-49,50,35675.094772
-49,50,35729.279349
-50,50,35783.55914
-49,50,35837.782373
-48,50,35892.018869
-50,50,35946.244302
-50,50,36000.459227
-50,50,36054.674613
-49,50,36108.929056
-49,50,36163.153639
-49,50,36217.351951
-50,50,36271.540407
-49,50,36325.733348
-48,50,36379.92915
-50,50,36434.128535
-49,50,36488.332681
-50,50,36542.557329
-50,50,36596.819829
-50,50,36650.998648
-49,50,36705.259392
-49,50,36759.501636
-50,50,36813.753798
-48,50,36868.001388
-49,50,36922.237921
-47,50,36976.478201
-49,50,37030.704954
-50,50,37084.905409
-50,50,37139.192809
-49,50,37193.465465
-49,50,37247.667465
-50,50,37301.880722
-50,50,37356.138704
-50,50,37410.390034
-50,50,37464.697439
-49,50,37518.916689
-50,50,37573.099751
-49,50,37627.318538
-48,50,37681.529295
-49,50,37735.711131
-50,50,37789.974461
-50,50,37844.211627
-49,50,37898.410503
-50,50,37952.696649
-48,50,38006.901365
-50,50,38061.11564
-48,50,38115.333078
-46,50,38169.537136
-49,50,38223.753818
-2,50,38277.974496
-3,50,38329.774793
-2,50,38381.578173
-3,50,38433.381365
-3,50,38485.1829
-3,50,38536.989406
-4,50,38588.788478
-3,50,38640.589292
-2,50,38692.387066
-3,50,38744.203501
-47,50,38796.063447
-50,50,38850.41472
-50,50,38904.554413
-50,50,38958.778386
-50,50,39013.005503
-48,50,39067.20441
-50,50,39121.396322
-50,50,39175.613493
-50,50,39229.839263
-50,50,39284.078352
-49,50,39338.283823
-48,50,39392.551131
-49,50,39446.823591
-50,50,39501.057129
-49,50,39555.318813
-50,50,39609.540202
-50,50,39663.771989
-49,50,39718.029624
-50,50,39772.235823
-50,50,39826.469751
-50,50,39880.703395
-49,50,39934.966553
-50,50,39989.240289
-49,50,40043.526401
-50,50,40097.721911
-49,50,40151.918426
-49,50,40206.146403
-49,50,40260.375324
-48,50,40314.588145
-47,50,40368.835446
-49,50,40423.027565
-50,50,40477.290752
-50,50,40531.515992
-49,50,40585.742133
-50,50,40639.955588
-50,50,40694.188464
-50,50,40748.387821
-50,50,40802.638806
-48,50,40856.924332
-50,50,40911.130928
-49,50,40965.363923
-50,50,41019.576972
-49,50,41073.782383
-49,50,41127.976201
-48,50,41182.195787
-48,50,41236.416625
-48,50,41290.70504
-50,50,41344.985928
-49,50,41399.254822
-50,50,41453.539398
-2,50,41507.834651
-2,50,41559.639622
-3,50,41611.445247
-3,50,41663.251986
-3,50,41715.060481
-3,50,41766.852033
-2,50,41818.654967
-4,50,41870.45895
-2,50,41922.253406
-3,50,41974.056447
-49,50,42026.005757
-50,50,42080.334168
-49,50,42134.607313
-50,50,42188.834748
-49,50,42243.04594
-48,50,42297.276446
-50,50,42351.501055
-50,50,42405.718757
-50,50,42459.974682
-50,50,42514.221349
-49,50,42568.458853
-50,50,42622.75122
-50,50,42676.969308
-50,50,42731.163289
-49,50,42785.433182
-48,50,42839.642589
-50,50,42893.90595
-50,50,42948.127309
-49,50,43002.417061
-49,50,43056.633644
-50,50,43110.850605
-50,50,43165.087889
-48,50,43219.334135
-50,50,43273.565293
-48,50,43327.870661
-50,50,43382.122643
-48,50,43436.351413
-49,50,43490.637108
-50,50,43544.87041
-49,50,43599.061877
-49,50,43653.297542
-50,50,43707.4913
-50,50,43761.705387
-50,50,43815.915012
-50,50,43870.121108
-50,50,43924.356061
-49,50,43978.596079
-50,50,44032.832642
-49,50,44087.10491
-48,50,44141.275815
-50,50,44195.57047
-50,50,44249.781491
-50,50,44304.035623
-50,50,44358.266531
-49,50,44412.500233
-50,50,44466.732128
-48,50,44520.978389
-50,50,44575.246234
-49,50,44629.45502
-50,50,44683.69136
-3,50,44737.959269
-4,50,44789.757591
-2,50,44841.556346
-3,50,44893.358551
-2,50,44945.154015
-3,50,44996.964149
-4,50,45048.779633
-3,50,45100.577147
-2,50,45152.375874
-3,50,45204.168286
-50,50,45256.033899
-45,50,45310.329888
-50,50,45364.542739
-49,50,45418.770863
-47,50,45473.018316
-50,50,45527.257835
-49,50,45581.488155
-50,50,45635.774279
-49,50,45690.035424
-50,50,45744.263012
-50,50,45798.427681
-49,50,45852.699574
-49,50,45906.931313
-50,50,45961.148215
-49,50,46015.347728
-50,50,46069.553226
-49,50,46123.796064
-49,50,46178.017267
-50,50,46232.212932
-49,50,46286.440441
-50,50,46340.664272
-49,50,46394.890918
-49,50,46449.091081
-50,50,46503.302516
-49,50,46557.529956
-49,50,46611.784006
-49,50,46666.062558
-50,50,46720.224283
-48,50,46774.430234
-50,50,46828.686395
-49,50,46882.929771
-49,50,46937.142929
-50,50,46991.414802
-50,50,47045.646892
-50,50,47099.867376
-50,50,47154.074486
-50,50,47208.263682
-50,50,47262.458732
-47,50,47316.649667
-48,50,47370.864114
-50,50,47425.119903
-50,50,47479.30922
-48,50,47533.489263
-50,50,47587.673799
-50,50,47641.87232
-50,50,47696.130364
-50,50,47750.381664
-49,50,47804.659847
-48,50,47858.897377
-50,50,47913.095676
-3,50,47967.301247
-2,50,48019.110609
-3,50,48070.910432
-3,50,48122.70906
-3,50,48174.504112
-3,50,48226.302576
-3,50,48278.102215
-3,50,48329.896775
-3,50,48381.695719
-2,50,48433.486865
-48,50,48485.349096
-49,50,48539.650573
-50,50,48593.905101
-48,50,48648.118343
-50,50,48702.329113
-49,50,48756.595059
-50,50,48810.823618
-50,50,48865.028366
-50,50,48919.304389
-50,50,48973.48489
-50,50,49027.749791
-49,50,49082.002083
-47,50,49136.188512
-50,50,49190.402095
-50,50,49244.649583
-49,50,49298.866637
-48,50,49353.130594
-49,50,49407.35644
-49,50,49461.621317
-49,50,49515.872711
-50,50,49570.166038
-50,50,49624.390022
-49,50,49678.657573
-50,50,49732.924532
-50,50,49787.133487
-50,50,49841.352088
-50,50,49895.530294
-49,50,49949.760755
-50,50,50004.009571
-49,50,50058.228245
-50,50,50112.449122
-49,50,50166.732166
-50,50,50220.943051
-48,50,50275.180611
-50,50,50329.429572
-50,50,50383.665542
-49,50,50437.839684
-48,50,50492.059132
-49,50,50546.24867
-50,50,50600.465863
-49,50,50654.6927
-50,50,50708.991716
-48,50,50763.218045
-48,50,50817.501997
-50,50,50871.738229
-50,50,50926.001551
-49,50,50980.2547
-50,50,51034.439958
-50,50,51088.676215
-48,50,51142.955962
-3,50,51197.210806
-10,50,51249.04834
-3,50,51300.903789
-2,50,51352.730283
-8,50,51404.545409
-2,50,51456.342956
-3,50,51508.135358
-9,50,51559.934503
-2,50,51611.740359
-7,50,51663.536501
-50,50,51715.361985
-49,50,51769.697685
-50,50,51823.889617
-49,50,51878.08863
-50,50,51932.28372
-49,50,51986.522479
-49,50,52040.709926
-48,50,52094.955566
-49,50,52149.16612
-49,50,52203.373173
-49,50,52257.653895
-50,50,52311.893358
-50,50,52366.129322
-50,50,52420.370721
-48,50,52474.594225
-50,50,52528.804251
-49,50,52583.151004
-50,50,52637.362237
-50,50,52691.710015
-49,50,52745.93189
-50,50,52800.118905
-50,50,52854.350388
-50,50,52908.526058
-49,50,52962.733381
-50,50,53016.953455
-49,50,53071.187145
-49,50,53125.429639
-50,50,53179.634015
-50,50,53233.8812
-49,50,53288.175527
-48,50,53342.413447
-49,50,53396.639959
-50,50,53450.845955
-50,50,53505.106313
-50,50,53559.400812
-50,50,53613.663211
-50,50,53667.878749
-50,50,53722.081614
-50,50,53776.36615
-50,50,53830.57602
-49,50,53884.782553
-50,50,53938.968507
-48,50,53993.184684
-48,50,54047.432889
-50,50,54101.633824
-50,50,54155.880249
-50,50,54210.15958
-50,50,54264.393165
-49,50,54318.661286
-50,50,54372.865855
-2,50,54427.06735
-3,50,54478.879582
-3,50,54530.676383
-3,50,54582.472689
-3,50,54634.264271
-2,50,54686.069713
-3,50,54737.866775
-4,50,54789.661309
-4,50,54841.459499
-3,50,54893.258223
-48,50,54945.215353
-50,50,54999.537169
-50,50,55053.822097
-50,50,55108.051216
-49,50,55162.329278
-50,50,55216.553105
-49,50,55270.785707
-50,50,55325.030951
-50,50,55379.272276
-50,50,55433.488045
-49,50,55487.715313
-50,50,55541.982098
-50,50,55596.228611
-49,50,55650.45656
-50,50,55704.695911
-50,50,55758.926272
-50,50,55813.124029
-50,50,55867.334301
-50,50,55921.565277
-49,50,55975.771784
-49,50,56030.033439
-49,50,56084.283724
-50,50,56138.461426
-50,50,56192.684622
-49,50,56246.899357
-50,50,56301.103469
-50,50,56355.385492
-48,50,56409.638242
-49,50,56463.909344
-50,50,56518.124099
-50,50,56572.316902
-50,50,56626.514887
-49,50,56680.724399
-50,50,56734.960755
-50,50,56789.187819
-50,50,56843.371758
-50,50,56897.52911
-50,50,56951.687927
-50,50,57005.985099
-50,50,57060.184077
-50,50,57114.409151
-50,50,57168.641643
-49,50,57222.842306
-48,50,57277.036854
-50,50,57331.235166
-48,50,57385.479949
-50,50,57439.725435
-50,50,57493.950055
-50,50,57548.167363
-50,50,57602.379358
-11,50,57656.582309
-4,50,57708.382097
-2,50,57760.18163
-3,50,57811.981076
-3,50,57863.78374
-3,50,57915.579386
-3,50,57967.375968
-15,50,58019.16677
-2,50,58070.977384
-2,50,58122.775741
-50,50,58174.678079
-49,50,58229.008722
-50,50,58283.186945
-49,50,58337.383397
-50,50,58391.555457
-50,50,58445.858907
-50,50,58500.077153
-49,50,58554.327554
-49,50,58608.619574
-50,50,58662.807346
-50,50,58717.044826
-50,50,58771.264177
-50,50,58825.450811
-50,50,58879.697309
-50,50,58933.90039
-49,50,58988.184819
-49,50,59042.415971
-50,50,59096.656921
-50,50,59150.92199
-50,50,59205.342774
-49,50,59259.562998
-49,50,59314.580608
-50,50,59369.132428
-49,50,59423.35098
-50,50,59477.522097
-50,50,59531.769336
-47,50,59586.479447
-49,50,59640.916788
-50,50,59695.241991
-50,50,59749.453383
-49,50,59803.687115
-50,50,59857.885158
-50,50,59912.728042
-50,50,59966.971165
-50,50,60021.210029
-50,50,60075.396915
-50,50,60129.712802
-50,50,60183.97767
-50,50,60249.197879
-49,50,60316.415249
-49,50,60370.653643
-50,50,60424.912566
-49,50,60479.12404
-50,50,60533.786619
-50,50,60588.107149
-50,50,60642.628482
-48,50,60697.116692
-48,50,60751.396457
-47,50,60805.602427
-50,50,60860.146348
-2,50,60932.549474
-11,50,60984.33479
-6,50,61036.119718
-23,50,61087.911166
-7,50,61139.711848
-3,50,61191.502733
-3,50,61243.284986
-14,50,61295.084713
-11,50,61346.881723
-9,50,61398.685858
-50,50,61450.483954
-49,50,61504.729049
-50,50,61558.925722
-49,50,61613.347054
-50,50,61667.556966
-49,50,61721.90823
-50,50,61777.583771
-49,50,61832.133523
-50,50,61887.44513
-50,50,61941.942644
-50,50,61996.533699
-49,50,62050.735297
-49,50,62105.051746
-49,50,62159.65781
-49,50,62214.262005
-50,50,62268.824443
-50,50,62323.040497
-50,50,62377.602726
-50,50,62431.842895
-49,50,62486.115552
-49,50,62540.35675
-50,50,62594.619693
-50,50,62648.882854
-50,50,62703.095695
-50,50,62757.522493
-49,50,62811.967102
-49,50,62866.318885
-49,50,62920.556339
-49,50,62974.908966
-49,50,63029.3204
-50,50,63083.500312
-50,50,63137.746243
-50,50,63191.936625
-50,50,63246.12343
-50,50,63300.621752
-50,50,63354.834775
-50,50,63409.060139
-49,50,63463.345044
-50,50,63517.617473
-50,50,63571.84771
-50,50,63626.088331
-49,50,63680.427188
-50,50,63734.588634
-50,50,63788.977427
-50,50,63843.203627
-50,50,63897.526764
-49,50,63951.703854
-50,50,64005.944974
-49,50,64060.177704
-50,50,64114.527849
-6,50,64168.784781
-6,50,64220.571102
-2,50,64272.364422
-8,50,64324.149039
-3,50,64375.939048
