# {"t_start": 1602725079.7973957, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-48,50,10655.177938
-50,50,10709.412517
-50,50,10763.604887
-50,50,10817.814181
-48,50,10871.986101
-49,50,10926.233648
-49,50,10980.434422
-49,50,11034.64378
-47,50,11088.817897
-47,50,11142.999683
-50,50,11197.14216
-48,50,11251.327797
-49,50,11305.50231
-49,50,11359.660812
-48,50,11413.84989
-50,50,11468.032411
-48,50,11522.224663
-48,50,11576.42087
-49,50,11630.61337
-47,50,11684.828403
-48,50,11739.034615
-48,50,11793.237496
-48,50,11847.434676
-48,50,11901.58445
-50,50,11955.787541
-49,50,12009.96379
-49,50,12064.17922
-48,50,12118.371624
-48,50,12172.570439
-49,50,12226.766618
-48,50,12280.935605
-48,50,12335.11623
-50,50,12389.303593
-24,50,12443.494391
-26,50,12495.28553
-4,50,12547.080115
-4,50,12598.874548
-9,50,12650.662385
-8,50,12702.44984
-9,50,12754.234815
-41,50,12806.024571
-4,50,12857.828612
-13,50,12909.624305
-49,50,12961.460467
-49,50,13015.799496
-50,50,13069.971296
-49,50,13124.205973
-50,50,13178.407888
-47,50,13232.567926
-49,50,13286.74659
-49,50,13340.904782
-47,50,13395.121969
-49,50,13449.279976
-50,50,13503.463661
-49,50,13557.686623
-50,50,13611.93259
-49,50,13666.191784
-49,50,13720.381884
-49,50,13774.570846
-50,50,13828.760091
-48,50,13882.96898
-50,50,13937.155102
-50,50,13991.37145
-50,50,14045.570804
-50,50,14099.785564
-49,50,14153.97518
-49,50,14208.181208
-50,50,14262.392089
-50,50,14316.570444
-50,50,14370.776906
-50,50,14424.926051
-49,50,14479.137675
-50,50,14533.313297
-50,50,14587.502994
-50,50,14641.667999
-50,50,14695.835452
-49,50,14750.036351
-48,50,14804.2212
-48,50,14858.394041
-49,50,14912.616377
-48,50,14966.824532
-50,50,15020.990867
-50,50,15075.177246
-49,50,15129.423395
-50,50,15183.605853
-49,50,15237.797732
-47,50,15292.024571
-50,50,15346.247595
-49,50,15400.4184
-48,50,15454.586989
-50,50,15508.75043
-47,50,15562.969251
-49,50,15617.151927
-36,50,15671.344564
-35,50,15723.138035
-24,50,15774.928331
-29,50,15826.727432
-25,50,15878.520443
-27,50,15930.30792
-32,50,15982.105261
-36,50,16033.900823
-19,50,16085.694304
-25,50,16137.490674
-50,50,16189.295991
-49,50,16243.568379
-50,50,16297.736613
-49,50,16351.965231
-47,50,16406.150476
-48,50,16460.343225
-50,50,16514.597437
-49,50,16568.762226
-49,50,16623.015888
-48,50,16677.260005
-50,50,16731.424088
-50,50,16785.627984
-49,50,16839.818667
-49,50,16894.018471
-48,50,16948.217736
-50,50,17002.389669
-47,50,17056.585269
-50,50,17110.812303
-50,50,17165.029116
-50,50,17219.228796
-48,50,17273.449271
-49,50,17327.633092
-49,50,17381.82994
-50,50,17436.060306
-48,50,17490.242865
-48,50,17544.450537
-50,50,17598.64418
-50,50,17652.842762
-46,50,17707.008091
-49,50,17761.183776
-50,50,17815.376281
-49,50,17869.588384
-48,50,17923.782451
-49,50,17977.996811
-49,50,18032.151726
-49,50,18086.384463
-49,50,18140.60794
-50,50,18194.795686
-48,50,18248.983938
-50,50,18303.19627
-49,50,18357.378124
-50,50,18411.603817
-49,50,18465.802003
-49,50,18520.00051
-50,50,18574.173087
-49,50,18628.362566
-50,50,18682.545173
-49,50,18736.783274
-50,50,18791.00702
-49,50,18845.175252
-5,50,18899.344065
-3,50,18951.134064
-11,50,19002.929991
-23,50,19054.724527
-3,50,19106.516189
-9,50,19158.309603
-4,50,19210.104397
-3,50,19261.884998
-16,50,19313.693278
-24,50,19365.502595
-48,50,19417.358732
-50,50,19471.649294
-49,50,19525.879832
-50,50,19580.084277
-49,50,19634.350216
-50,50,19688.52231
-49,50,19742.775061
-50,50,19796.988502
-50,50,19851.176784
-49,50,19905.379836
-50,50,19959.528881
-50,50,20013.77293
-48,50,20068.004858
-49,50,20122.241527
-50,50,20176.420845
-50,50,20230.626201
-49,50,20284.819824
-47,50,20339.04378
-48,50,20393.314544
-50,50,20447.59185
-49,50,20501.813759
-50,50,20556.035108
-49,50,20610.289358
-49,50,20664.589033
-47,50,20718.862857
-49,50,20773.109686
-49,50,20827.347579
-49,50,20881.593773
-50,50,20935.849058
-49,50,20990.062996
-49,50,21044.28988
-50,50,21098.557192
-50,50,21152.811001
-50,50,21207.034971
-49,50,21261.304343
-49,50,21315.540895
-50,50,21369.776035
-48,50,21423.931036
-50,50,21478.13223
-50,50,21532.352533
-50,50,21586.548808
-47,50,21640.770073
-49,50,21695.073781
-48,50,21749.269954
-49,50,21803.489101
-50,50,21857.663997
-50,50,21911.909117
-48,50,21966.145453
-50,50,22020.369827
-50,50,22074.564364
-25,50,22128.795079
-2,50,22180.59262
-3,50,22232.446894
-3,50,22284.285933
-2,50,22336.118949
-2,50,22387.915551
-2,50,22439.717399
-2,50,22491.509788
-3,50,22543.304013
-4,50,22595.09483
-49,50,22646.920202
-50,50,22701.124711
-50,50,22755.42169
-49,50,22809.623394
-50,50,22863.869289
-49,50,22918.07519
-49,50,22972.264873
-48,50,23026.483479
-48,50,23080.692057
-50,50,23134.878759
-48,50,23189.150436
-50,50,23243.362168
-48,50,23297.558066
-50,50,23351.796132
-47,50,23406.040441
-50,50,23460.275546
-47,50,23514.509765
-50,50,23568.712567
-50,50,23622.917904
-49,50,23677.174033
-49,50,23731.383823
-50,50,23785.646291
-49,50,23839.806301
-50,50,23894.010762
-48,50,23948.159778
-49,50,24002.376249
-49,50,24056.646735
-50,50,24110.839548
-50,50,24165.04423
-50,50,24219.27251
-50,50,24273.467685
-47,50,24327.690741
-50,50,24381.927944
-50,50,24436.113237
-48,50,24490.311783
-49,50,24544.502511
-50,50,24598.753051
-50,50,24652.989231
-47,50,24707.208809
-49,50,24761.470548
-50,50,24815.698617
-50,50,24869.998783
-50,50,24924.205273
-48,50,24978.45979
-49,50,25032.651343
-48,50,25086.934854
-50,50,25141.127636
-49,50,25195.388196
-49,50,25249.635257
-49,50,25303.887457
-3,50,25358.165234
-32,50,25409.962312
-35,50,25461.760499
-3,50,25513.565879
-2,50,25565.365361
-21,50,25617.171879
-5,50,25668.965559
-3,50,25720.770935
-30,50,25772.575315
-32,50,25824.379237
-49,50,25876.242061
-49,50,25930.566063
-49,50,25984.769804
-49,50,26039.064872
-50,50,26093.316048
-48,50,26147.549802
-50,50,26201.905581
-49,50,26256.143325
-50,50,26310.325868
-50,50,26364.526904
-50,50,26418.769219
-50,50,26473.00422
-50,50,26527.211494
-50,50,26581.523225
-49,50,26635.697726
-49,50,26689.958727
-49,50,26744.203715
-50,50,26798.565055
-48,50,26852.774804
-48,50,26907.012253
-50,50,26961.241464
-50,50,27015.51755
-50,50,27069.747258
-48,50,27124.037873
-50,50,27178.238823
-50,50,27232.475216
-50,50,27286.760609
-48,50,27340.950896
-50,50,27395.164084
-49,50,27449.363795
-48,50,27503.617426
-50,50,27557.849481
-49,50,27612.080146
-49,50,27666.295033
-49,50,27720.510709
-49,50,27774.745429
-50,50,27828.95027
-48,50,27883.15651
-48,50,27937.361733
-49,50,27991.534105
-49,50,28045.764701
-50,50,28100.019931
-50,50,28154.318095
-50,50,28208.560745
-50,50,28262.798513
-50,50,28317.018836
-50,50,28371.264187
-50,50,28425.513501
-49,50,28479.788237
-49,50,28534.010446
-3,50,28588.232352
-3,50,28640.039655
-4,50,28691.843222
-4,50,28743.651791
-3,50,28795.441835
-4,50,28847.238906
-2,50,28899.043483
-2,50,28950.840086
-4,50,29002.634552
-3,50,29054.437417
-50,50,29106.285866
-50,50,29160.605041
-50,50,29214.802027
-47,50,29269.03052
-50,50,29323.261034
-50,50,29377.498858
-49,50,29431.714002
-50,50,29485.930485
-50,50,29540.173059
-49,50,29594.392932
-48,50,29648.636266
-47,50,29702.866552
-50,50,29757.035326
-49,50,29811.241497
-49,50,29865.449159
-49,50,29919.720326
-49,50,29973.958864
-47,50,30028.167037
-50,50,30082.386545
-49,50,30136.631993
-50,50,30190.820595
-49,50,30245.079769
-50,50,30299.352972
-50,50,30353.602315
-50,50,30407.87706
-50,50,30462.072169
-47,50,30516.292783
-49,50,30570.514277
-50,50,30624.753166
-50,50,30678.961071
-50,50,30733.209587
-50,50,30787.455144
-50,50,30841.70986
-50,50,30895.953645
-50,50,30950.16539
-50,50,31004.378911
-50,50,31058.65349
-49,50,31112.895056
-50,50,31167.181316
-47,50,31221.425872
-50,50,31275.638716
-48,50,31329.900046
-50,50,31384.154199
-50,50,31438.352264
-49,50,31492.554631
-49,50,31546.813035
-50,50,31601.031503
-50,50,31655.235844
-49,50,31709.537525
-50,50,31763.723183
-3,50,31818.026063
-4,50,31869.824654
-3,50,31921.619617
-2,50,31973.422936
-2,50,32025.246403
-4,50,32077.054296
-3,50,32128.877108
-3,50,32180.726917
-3,50,32232.540767
-2,50,32284.343775
-50,50,32336.182626
-49,50,32390.383558
-50,50,32444.637781
-50,50,32498.886665
-49,50,32553.109663
-50,50,32607.324652
-49,50,32661.582705
-49,50,32715.828971
-49,50,32770.115001
-50,50,32824.304418
-50,50,32878.531801
-50,50,32932.78274
-49,50,32987.044003
-50,50,33041.431969
-49,50,33095.688038
-50,50,33149.886499
-50,50,33204.138996
-49,50,33258.314409
-50,50,33312.542749
-50,50,33366.771532
-49,50,33421.058101
-50,50,33475.270873
-49,50,33529.46265
-49,50,33583.732329
-50,50,33638.084574
-50,50,33692.371221
-50,50,33746.5529
-50,50,33800.97863
-50,50,33855.271604
-49,50,33909.48196
-48,50,33963.676412
-49,50,34017.905273
-49,50,34072.117704
-50,50,34126.374328
-50,50,34180.58989
-50,50,34234.875929
-49,50,34289.082268
-50,50,34343.262795
-49,50,34397.552953
-50,50,34451.769547
-50,50,34505.99561
-50,50,34560.220976
-49,50,34614.543663
-48,50,34668.736118
-46,50,34722.940538
-50,50,34777.150207
-49,50,34831.438229
-50,50,34885.672647
-49,50,34939.887634
-50,50,34994.115857
-3,50,35048.323955
-2,50,35100.121888
-3,50,35151.914126
-3,50,35203.713604
-5,50,35255.517465
-3,50,35307.320038
-5,50,35359.11598
-3,50,35410.919035
-4,50,35462.724964
-4,50,35514.536815
-50,50,35566.371021
-50,50,35620.693487
-50,50,35674.936278
-50,50,35729.148925
-49,50,35783.431478
-48,50,35837.648604
-49,50,35891.885175
-50,50,35946.11925
-49,50,36000.324375
-50,50,36054.546147
-47,50,36108.797393
-50,50,36163.025146
-48,50,36217.216957
-48,50,36271.4068
-49,50,36325.595075
-50,50,36379.8051
-50,50,36433.999831
-49,50,36488.198948
-49,50,36542.424237
-50,50,36596.662808
-50,50,36650.871862
-50,50,36705.128054
-48,50,36759.367837
-48,50,36813.620491
-50,50,36867.85203
-50,50,36922.103681
-48,50,36976.337561
-48,50,37030.569017
-50,50,37084.771825
-50,50,37139.003432
-50,50,37193.330152
-50,50,37247.533606
-47,50,37301.746302
-50,50,37356.005419
-49,50,37410.25029
-50,50,37464.562963
-49,50,37518.776675
-50,50,37572.965702
-50,50,37627.186863
-49,50,37681.394401
-50,50,37735.576716
-49,50,37789.844083
-47,50,37844.080496
-49,50,37898.282616
-50,50,37952.563053
-49,50,38006.767355
-50,50,38061.010197
-49,50,38115.201765
-50,50,38169.4029
-49,50,38223.62149
-4,50,38277.841025
-2,50,38329.637648
-3,50,38381.444567
-4,50,38433.245995
-2,50,38485.049294
-2,50,38536.854255
-5,50,38588.655495
-4,50,38640.455168
-3,50,38692.24716
-2,50,38744.069484
-50,50,38795.928341
-50,50,38850.270007
-50,50,38904.417378
-50,50,38958.646149
-50,50,39012.871895
-49,50,39067.070779
-48,50,39121.264315
-49,50,39175.478793
-50,50,39229.70318
-49,50,39283.948922
-50,50,39338.147694
-50,50,39392.417276
-49,50,39446.686883
-50,50,39500.923136
-50,50,39555.183429
-49,50,39609.411383
-50,50,39663.636742
-49,50,39717.892071
-49,50,39772.109718
-48,50,39826.342773
-49,50,39880.565808
-50,50,39934.834759
-49,50,39989.106045
-49,50,40043.38998
-50,50,40097.592345
-48,50,40151.778688
-49,50,40206.014358
-50,50,40260.240015
-50,50,40314.452612
-50,50,40368.700058
-49,50,40422.8979
-50,50,40477.142177
-50,50,40531.382507
-49,50,40585.607456
-50,50,40639.818481
-50,50,40694.049232
-50,50,40748.271246
-50,50,40802.503886
-49,50,40856.775015
-50,50,40910.999682
-50,50,40965.230356
-50,50,41019.437189
-50,50,41073.647669
-49,50,41127.841774
-50,50,41182.062362
-50,50,41236.288328
-49,50,41290.567421
-49,50,41344.855445
-49,50,41399.138988
-50,50,41453.428802
-4,50,41507.740494
-3,50,41559.555409
-2,50,41611.372624
-2,50,41663.203728
-2,50,41715.042986
-3,50,41766.846791
-4,50,41818.653928
-3,50,41870.48317
-2,50,41922.329932
-3,50,41974.161491
-50,50,42025.998175
-50,50,42080.200607
-50,50,42134.473601
-50,50,42188.702928
-49,50,42242.901596
-50,50,42297.139636
-50,50,42351.36279
-50,50,42405.584347
-49,50,42459.839699
-50,50,42514.082822
-50,50,42568.329998
-48,50,42622.613935
-50,50,42676.836731
-49,50,42731.019983
-49,50,42785.297618
-50,50,42839.513874
-50,50,42893.770716
-49,50,42947.99092
-50,50,43002.284371
-50,50,43056.499575
-49,50,43110.71992
-49,50,43164.957409
-48,50,43219.198518
-49,50,43273.434444
-49,50,43327.693176
-49,50,43381.992582
-49,50,43436.217807
-49,50,43490.500953
-49,50,43544.740553
-49,50,43598.928269
-49,50,43653.161499
-50,50,43707.354474
-50,50,43761.571059
-50,50,43815.781796
-48,50,43869.983949
-50,50,43924.222454
-50,50,43978.467495
-50,50,44032.698381
-49,50,44086.970426
-50,50,44141.142322
-50,50,44195.402748
-49,50,44249.641967
-49,50,44303.901035
-50,50,44358.133747
-50,50,44412.368605
-49,50,44466.597159
-49,50,44520.844742
-49,50,44575.115779
-50,50,44629.319633
-48,50,44683.557013
-4,50,44737.828514
-3,50,44789.621691
-3,50,44841.421774
-4,50,44893.227856
-4,50,44945.031092
-3,50,44996.864043
-4,50,45048.687983
-3,50,45100.504499
-4,50,45152.355356
-3,50,45204.151935
-50,50,45255.985373
-48,50,45310.202808
-49,50,45364.413126
-48,50,45418.641026
-49,50,45472.884707
-50,50,45527.123288
-50,50,45581.355719
-49,50,45635.637789
-49,50,45689.897337
-50,50,45744.126626
-48,50,45798.294053
-50,50,45852.56454
-47,50,45906.797667
-47,50,45961.015749
-49,50,46015.214387
-49,50,46069.424724
-49,50,46123.662551
-50,50,46177.884509
-50,50,46232.078514
-49,50,46286.305242
-50,50,46340.531708
-50,50,46394.757416
-49,50,46448.962796
-50,50,46503.170135
-50,50,46557.394232
-50,50,46611.6504
-49,50,46665.928754
-49,50,46720.072215
-50,50,46774.295518
-47,50,46828.550808
-50,50,46882.786948
-50,50,46937.006805
-48,50,46991.281193
-50,50,47045.51229
-49,50,47099.735502
-49,50,47153.973944
-50,50,47208.13125
-49,50,47262.328071
-49,50,47316.515223
-49,50,47370.737316
-48,50,47424.980026
-50,50,47479.17548
-49,50,47533.356115
-50,50,47587.540146
-48,50,47641.737395
-49,50,47696.007913
-50,50,47750.254781
-49,50,47804.525262
-49,50,47858.763614
-49,50,47912.987524
-2,50,47967.171035
-4,50,48018.970551
-3,50,48070.778273
-3,50,48122.575787
-3,50,48174.371238
-3,50,48226.169029
-2,50,48277.966075
-4,50,48329.768429
-2,50,48381.559734
-4,50,48433.351728
-50,50,48485.210919
-48,50,48539.515579
-50,50,48593.749278
-50,50,48647.986977
-49,50,48702.200949
-49,50,48756.460566
-49,50,48810.698135
-48,50,48864.890904
-50,50,48919.130288
-50,50,48973.349589
-49,50,49027.61477
-49,50,49081.870999
-50,50,49136.055333
-49,50,49190.269627
-50,50,49244.507787
-49,50,49298.733057
-50,50,49352.996613
-50,50,49407.223446
-49,50,49461.486759
-50,50,49515.741942
-49,50,49570.030008
-50,50,49624.254143
-49,50,49678.519472
-50,50,49732.794178
-49,50,49786.99988
-50,50,49841.21208
-50,50,49895.401803
-50,50,49949.62825
-50,50,50003.87593
-50,50,50058.095961
-50,50,50112.315516
-50,50,50166.597067
-50,50,50220.810225
-49,50,50275.042951
-50,50,50329.29801
-48,50,50383.525832
-50,50,50437.704443
-49,50,50491.9225
-50,50,50546.115192
-49,50,50600.34105
-50,50,50654.560167
-50,50,50708.856437
-50,50,50763.084397
-50,50,50817.369672
-50,50,50871.604842
-50,50,50925.868629
-49,50,50980.125413
-50,50,51034.305118
-50,50,51088.539082
-48,50,51142.788725
-2,50,51197.047026
-3,50,51248.860334
-2,50,51300.671845
-5,50,51352.471821
-2,50,51404.272577
-5,50,51456.085057
-3,50,51507.874573
-3,50,51559.680751
-8,50,51611.480788
-2,50,51663.276015
-49,50,51715.231148
-49,50,51769.567399
-50,50,51823.754674
-50,50,51877.955062
-50,50,51932.149712
-50,50,51986.390179
-50,50,52040.576642
-47,50,52094.820733
-49,50,52149.033995
-50,50,52203.241262
-50,50,52257.516353
-50,50,52311.75756
-50,50,52365.997077
-50,50,52420.233196
-50,50,52474.468498
-48,50,52528.697608
-50,50,52583.019296
-50,50,52637.234725
-50,50,52691.594661
-50,50,52745.798152
-50,50,52799.985298
-49,50,52854.206158
-50,50,52908.399238
-50,50,52962.601254
-50,50,53016.8215
-50,50,53071.052383
-50,50,53125.28895
-50,50,53179.506983
-49,50,53233.747591
-49,50,53288.032607
-49,50,53342.280585
-49,50,53396.504754
-50,50,53450.712015
-50,50,53504.972459
-50,50,53559.265999
-49,50,53613.554034
-49,50,53667.748775
-50,50,53721.982124
-50,50,53776.206136
-50,50,53830.442084
-48,50,53884.646922
-50,50,53938.835152
-49,50,53993.052004
-49,50,54047.300395
-49,50,54101.500429
-49,50,54155.749342
-49,50,54210.027432
-50,50,54264.257947
-50,50,54318.523412
-50,50,54372.731265
-3,50,54426.932895
-2,50,54478.745592
-5,50,54530.547251
-3,50,54582.339051
-4,50,54634.1361
-4,50,54685.93596
-3,50,54737.736741
-5,50,54789.531491
-2,50,54841.322515
-2,50,54893.127059
-49,50,54945.072819
-48,50,54999.404162
-50,50,55053.687776
-50,50,55107.920169
-49,50,55162.197119
-49,50,55216.422879
-50,50,55270.651388
-50,50,55324.897082
-50,50,55379.141322
-50,50,55433.354894
-50,50,55487.581854
-50,50,55541.847943
-50,50,55596.091801
-48,50,55650.32042
-48,50,55704.566859
-50,50,55758.793806
-50,50,55812.990421
-50,50,55867.216495
-50,50,55921.433176
-50,50,55975.633633
-50,50,56029.905398
-48,50,56084.150421
-50,50,56138.330872
-49,50,56192.552031
-50,50,56246.76898
-50,50,56300.969873
-50,50,56355.251889
-49,50,56409.506426
-50,50,56463.774554
-49,50,56517.988666
-49,50,56572.185201
-50,50,56626.381609
-50,50,56680.588718
-50,50,56734.827207
-50,50,56789.053205
-50,50,56843.238784
-50,50,56897.39524
-49,50,56951.552969
-50,50,57005.846785
-49,50,57060.062303
-50,50,57114.272609
-50,50,57168.50893
-50,50,57222.690838
-50,50,57276.902527
-49,50,57331.101745
-50,50,57385.345825
-50,50,57439.581101
-50,50,57493.816143
-50,50,57548.034308
-50,50,57602.247279
-2,50,57656.447212
-3,50,57708.248664
-2,50,57760.045757
-2,50,57811.845367
-11,50,57863.650031
-4,50,57915.45596
-3,50,57967.310353
-13,50,58019.127446
-3,50,58070.969259
-3,50,58122.767188
-50,50,58174.571429
-50,50,58228.87394
-48,50,58283.060912
-50,50,58337.250938
-49,50,58391.422867
-50,50,58445.722653
-50,50,58499.928771
-50,50,58554.191484
-49,50,58608.484925
-49,50,58662.682746
-48,50,58716.916475
-48,50,58771.137838
-50,50,58825.312803
-50,50,58879.572239
-50,50,58933.76945
-48,50,58988.051261
-50,50,59042.284588
-49,50,59096.515352
-50,50,59150.797137
-49,50,59205.20982
-50,50,59259.437296
-50,50,59314.454144
-49,50,59369.01498
-48,50,59423.213927
-50,50,59477.395728
-50,50,59531.634376
-49,50,59586.353135
-49,50,59640.790753
-49,50,59695.110585
-50,50,59749.32228
-48,50,59803.557765
-49,50,59857.752654
-48,50,59912.59289
-49,50,59966.8363
-49,50,60021.080163
-48,50,60075.261756
-50,50,60129.571237
-49,50,60183.833691
-49,50,60249.053706
-50,50,60316.280619
-49,50,60370.508545
-50,50,60424.781449
-50,50,60478.989971
-50,50,60533.664624
-50,50,60587.966388
-49,50,60642.488755
-49,50,60696.982724
-48,50,60751.265619
-50,50,60805.471783
-50,50,60860.018414
-3,50,60932.382473
-2,50,60984.179161
-2,50,61035.965794
-3,50,61087.758677
-4,50,61139.554777
-28,50,61191.351283
-10,50,61243.147812
-3,50,61294.953559
-10,50,61346.740172
-13,50,61398.532585
-49,50,61450.341207
-50,50,61504.595223
-50,50,61558.793748
-50,50,61613.216006
-50,50,61667.42955
-50,50,61721.770983
-49,50,61777.45024
-50,50,61832.012647
-49,50,61887.318169
-49,50,61941.8108
-50,50,61996.402543
-50,50,62050.60386
-49,50,62104.921116
-48,50,62159.51808
-49,50,62214.125067
-50,50,62268.692564
-50,50,62322.909888
-50,50,62377.468938
-50,50,62431.715158
-49,50,62485.984326
-49,50,62540.221005
-50,50,62594.483303
-48,50,62648.746479
-50,50,62702.956501
-50,50,62757.374877
-50,50,62811.834983
-50,50,62866.188154
-50,50,62920.419719
-50,50,62974.76944
-50,50,63029.186195
-49,50,63083.369191
-50,50,63137.621004
-49,50,63191.797984
-50,50,63245.991869
-50,50,63300.483661
-50,50,63354.701519
-49,50,63408.923564
-50,50,63463.213456
-48,50,63517.473871
-49,50,63571.714897
-50,50,63625.95472
-50,50,63680.295888
-50,50,63734.454547
-48,50,63788.852874
-50,50,63843.072575
-50,50,63897.392955
-49,50,63951.569229
-49,50,64005.814155
-49,50,64060.043667
-50,50,64114.396799
-9,50,64168.657076
-2,50,64220.442625
-30,50,64272.238788
-13,50,64324.027355
-13,50,64375.805882
