# {"t_start": 1602725079.6536748, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-48,50,5441.216238
-49,50,5495.458167
-49,50,5549.625737
-48,50,5603.794273
-47,50,5657.960666
-50,50,5712.173035
-49,50,5766.354027
-48,50,5820.578876
-46,50,5874.771006
-46,50,5928.974787
-36,50,5983.205673
-45,50,6034.992028
-39,50,6086.781177
-46,50,6138.566645
-38,50,6190.354749
-40,50,6242.137649
-41,50,6293.924545
-45,50,6345.712999
-45,50,6397.506349
-40,50,6449.299423
-47,50,6501.091502
-49,50,6555.988913
-48,50,6610.61026
-49,50,6664.760454
-43,50,6718.962349
-46,50,6773.816196
-47,50,6828.206686
-50,50,6882.59172
-50,50,6936.780721
-46,50,6990.956268
-48,50,7045.174559
-45,50,7099.567873
-47,50,7153.846283
-50,50,7208.775412
-48,50,7262.939042
-49,50,7317.115648
-49,50,7371.346358
-49,50,7425.737025
-47,50,7479.926175
-49,50,7534.096036
-48,50,7588.321769
-46,50,7642.544922
-48,50,7697.297026
-48,50,7751.520923
-47,50,7806.178233
-48,50,7860.487901
-49,50,7915.126478
-49,50,7969.462374
-49,50,8023.746722
-49,50,8078.07682
-47,50,8132.30592
-48,50,8186.65051
-45,50,8240.802908
-49,50,8294.977346
-50,50,8349.13496
-50,50,8403.343744
-49,50,8457.53693
-50,50,8511.696776
-49,50,8565.888854
-50,50,8620.133556
-49,50,8674.265486
-50,50,8728.467354
-50,50,8782.696021
-49,50,8836.828374
-49,50,8891.054375
-49,50,8945.234393
-49,50,8999.396776
-49,50,9053.554468
-48,50,9107.740863
-50,50,9161.934077
-4,50,9216.084118
-27,50,9267.87311
-38,50,9319.666878
-28,50,9371.459368
-36,50,9423.253662
-4,50,9475.044723
-5,50,9526.839226
-35,50,9578.631694
-26,50,9630.424932
-29,50,9682.215238
-49,50,9734.050518
-50,50,9788.32915
-49,50,9842.521972
-49,50,9896.672718
-49,50,9950.858782
-50,50,10005.125357
-50,50,10059.307903
-50,50,10113.467602
-50,50,10167.656662
-49,50,10221.849083
-47,50,10276.021148
-50,50,10330.201646
-48,50,10384.406899
-46,50,10438.580158
-48,50,10492.728791
-49,50,10546.938291
-47,50,10601.112505
-49,50,10655.323301
-49,50,10709.553364
-48,50,10763.747568
-47,50,10817.95131
-50,50,10872.124201
-50,50,10926.372202
-49,50,10980.577372
-49,50,11034.78312
-50,50,11088.963376
-45,50,11143.143477
-47,50,11197.285416
-50,50,11251.46651
-49,50,11305.644316
-50,50,11359.806205
-48,50,11413.99369
-50,50,11468.183473
-49,50,11522.374497
-47,50,11576.559595
-49,50,11630.760277
-50,50,11684.973825
-48,50,11739.176075
-50,50,11793.385462
-50,50,11847.582448
-48,50,11901.727827
-50,50,11955.91609
-49,50,12010.108166
-49,50,12064.33235
-50,50,12118.515916
-49,50,12172.714246
-50,50,12226.911069
-49,50,12281.0792
-47,50,12335.262492
-49,50,12389.44844
-42,50,12443.644877
-28,50,12495.435564
-29,50,12547.231721
-4,50,12599.044404
-9,50,12650.836353
-13,50,12702.640355
-2,50,12754.440817
-7,50,12806.231541
-23,50,12858.024054
-6,50,12909.81713
-50,50,12961.604117
-50,50,13015.927169
-50,50,13070.115934
-47,50,13124.351025
-47,50,13178.553143
-49,50,13232.708092
-50,50,13286.887227
-49,50,13341.049229
-50,50,13395.268561
-50,50,13449.430382
-45,50,13503.611606
-50,50,13557.823655
-50,50,13612.078045
-45,50,13666.335978
-48,50,13720.525481
-50,50,13774.716294
-50,50,13828.917811
-49,50,13883.115132
-50,50,13937.299808
-49,50,13991.518448
-50,50,14045.714398
-46,50,14099.942349
-49,50,14154.114798
-49,50,14208.323455
-48,50,14262.536078
-50,50,14316.717789
-48,50,14370.916171
-50,50,14425.071678
-50,50,14479.276086
-50,50,14533.465846
-49,50,14587.639649
-49,50,14641.804988
-50,50,14695.983003
-48,50,14750.176648
-50,50,14804.365031
-50,50,14858.540104
-50,50,14912.76072
-49,50,14966.962296
-49,50,15021.130902
-50,50,15075.32712
-50,50,15129.571908
-50,50,15183.753509
-48,50,15237.942265
-50,50,15292.15792
-49,50,15346.390529
-50,50,15400.561393
-50,50,15454.739194
-47,50,15508.906506
-49,50,15563.118964
-49,50,15617.290306
-23,50,15671.488156
-20,50,15723.278176
-26,50,15775.072052
-9,50,15826.86852
-25,50,15878.665689
-20,50,15930.468453
-23,50,15982.252642
-9,50,16034.045509
-39,50,16085.840698
-27,50,16137.628515
-50,50,16189.436144
-50,50,16243.710701
-50,50,16297.883424
-50,50,16352.109833
-49,50,16406.294225
-50,50,16460.481483
-50,50,16514.736108
-49,50,16568.905785
-50,50,16623.159252
-50,50,16677.391139
-50,50,16731.565401
-50,50,16785.769651
-49,50,16839.959986
-50,50,16894.163878
-50,50,16948.363283
-48,50,17002.534914
-50,50,17056.731682
-48,50,17110.952184
-49,50,17165.17574
-48,50,17219.363907
-50,50,17273.594647
-47,50,17327.778968
-47,50,17381.979512
-49,50,17436.201292
-48,50,17490.380972
-49,50,17544.593758
-50,50,17598.791649
-50,50,17652.979869
-49,50,17707.157597
-50,50,17761.334158
-49,50,17815.52414
-50,50,17869.731476
-50,50,17923.929471
-48,50,17978.13276
-49,50,18032.297426
-50,50,18086.525101
-50,50,18140.748374
-49,50,18194.935096
-49,50,18249.129152
-49,50,18303.335364
-49,50,18357.521736
-50,50,18411.747159
-49,50,18465.941893
-50,50,18520.147177
-50,50,18574.316804
-48,50,18628.49912
-49,50,18682.695755
-50,50,18736.928564
-47,50,18791.146572
-49,50,18845.319552
-5,50,18899.491257
-3,50,18951.295316
-19,50,19003.11947
-23,50,19054.911032
-23,50,19106.701571
-22,50,19158.495034
-3,50,19210.291362
-5,50,19262.087429
-13,50,19313.900457
-18,50,19365.719388
-49,50,19417.5415
-49,50,19471.792504
-49,50,19526.008776
-50,50,19580.231526
-50,50,19634.491802
-48,50,19688.663629
-50,50,19742.923555
-49,50,19797.093752
-50,50,19851.318323
-49,50,19905.50163
-50,50,19959.666493
-50,50,20013.915702
-49,50,20068.151978
-49,50,20122.38906
-48,50,20176.564473
-50,50,20230.769923
-50,50,20284.986345
-50,50,20339.185863
-49,50,20393.459531
-50,50,20447.735551
-50,50,20501.954488
-50,50,20556.183496
-46,50,20610.428545
-50,50,20664.732643
-49,50,20719.033145
-49,50,20773.254314
-48,50,20827.487936
-50,50,20881.738077
-50,50,20935.948385
-49,50,20990.191267
-49,50,21044.437042
-49,50,21098.699739
-49,50,21152.973953
-50,50,21207.179328
-48,50,21261.444367
-50,50,21315.683201
-49,50,21369.92162
-50,50,21424.075027
-48,50,21478.293253
-50,50,21532.495021
-50,50,21586.692486
-49,50,21640.915001
-50,50,21695.221442
-50,50,21749.414671
-50,50,21803.627032
-49,50,21857.811843
-50,50,21912.054562
-50,50,21966.323346
-50,50,22020.512289
-50,50,22074.704593
-25,50,22128.938565
-3,50,22180.737004
-5,50,22232.538584
-31,50,22284.340264
-25,50,22336.144907
-4,50,22387.974933
-4,50,22439.789756
-2,50,22491.604887
-3,50,22543.398797
-2,50,22595.192218
-49,50,22647.008559
-49,50,22701.271767
-48,50,22755.565078
-50,50,22809.767746
-50,50,22864.008793
-47,50,22918.218761
-48,50,22972.409461
-50,50,23026.62787
-48,50,23080.835377
-50,50,23135.021846
-50,50,23189.277642
-50,50,23243.505628
-50,50,23297.706413
-50,50,23351.947602
-50,50,23406.184369
-49,50,23460.428372
-47,50,23514.655217
-48,50,23568.856288
-50,50,23623.060478
-49,50,23677.280873
-50,50,23731.530965
-49,50,23785.790822
-48,50,23839.955217
-50,50,23894.155816
-50,50,23948.303499
-48,50,24002.519773
-49,50,24056.78936
-49,50,24110.987117
-48,50,24165.190145
-50,50,24219.417775
-49,50,24273.611348
-48,50,24327.833301
-49,50,24382.075552
-48,50,24436.2581
-49,50,24490.453449
-50,50,24544.646232
-50,50,24598.89918
-50,50,24653.13277
-49,50,24707.34902
-49,50,24761.613997
-49,50,24815.836887
-49,50,24870.120648
-50,50,24924.35047
-48,50,24978.586628
-49,50,25032.794261
-48,50,25087.076621
-50,50,25141.27316
-50,50,25195.529682
-50,50,25249.766165
-49,50,25304.03105
-17,50,25358.316483
-5,50,25410.108074
-3,50,25461.904094
-4,50,25513.712641
-3,50,25565.509131
-4,50,25617.316151
-32,50,25669.111194
-17,50,25720.914657
-31,50,25772.718712
-33,50,25824.521861
-50,50,25876.380901
-47,50,25930.707283
-50,50,25984.913301
-50,50,26039.220258
-50,50,26093.460439
-50,50,26147.693166
-50,50,26202.049267
-50,50,26256.271707
-50,50,26310.482093
-49,50,26364.672742
-50,50,26418.913618
-49,50,26473.141485
-50,50,26527.353943
-48,50,26581.664158
-49,50,26635.841763
-50,50,26690.112123
-49,50,26744.349267
-50,50,26798.696678
-50,50,26852.919036
-48,50,26907.130693
-50,50,26961.385544
-50,50,27015.659433
-49,50,27069.891135
-50,50,27124.182829
-50,50,27178.38266
-50,50,27232.618937
-49,50,27286.907454
-49,50,27341.094021
-50,50,27395.306218
-50,50,27449.513155
-50,50,27503.761178
-50,50,27557.994269
-47,50,27612.223782
-50,50,27666.438203
-48,50,27720.651932
-50,50,27774.878968
-50,50,27829.088828
-50,50,27883.301043
-50,50,27937.505455
-50,50,27991.681297
-48,50,28045.905038
-50,50,28100.163386
-50,50,28154.46147
-50,50,28208.707144
-50,50,28262.940736
-49,50,28317.162458
-50,50,28371.408042
-49,50,28425.643762
-50,50,28479.933417
-50,50,28534.15698
-3,50,28588.380732
-2,50,28640.184413
-5,50,28691.987483
-3,50,28743.795638
-3,50,28795.585526
-25,50,28847.380383
-24,50,28899.182503
-3,50,28950.98547
-4,50,29002.779609
-4,50,29054.585887
-50,50,29106.435005
-50,50,29160.747496
-50,50,29214.946761
-50,50,29269.173674
-49,50,29323.405016
-50,50,29377.644285
-50,50,29431.858833
-49,50,29486.078651
-49,50,29540.325738
-50,50,29594.534935
-50,50,29648.785684
-48,50,29703.010474
-50,50,29757.177261
-47,50,29811.383907
-49,50,29865.591702
-50,50,29919.86682
-50,50,29974.101734
-49,50,30028.310234
-48,50,30082.528978
-48,50,30136.779012
-50,50,30190.963259
-50,50,30245.22861
-50,50,30299.495997
-50,50,30353.742859
-49,50,30408.020097
-48,50,30462.216911
-49,50,30516.438998
-50,50,30570.684324
-50,50,30624.895506
-50,50,30679.104519
-50,50,30733.353308
-49,50,30787.598868
-50,50,30841.852943
-49,50,30896.101449
-49,50,30950.309003
-50,50,31004.522741
-48,50,31058.796777
-50,50,31113.034781
-50,50,31167.3144
-49,50,31221.570216
-47,50,31275.782702
-50,50,31330.043569
-50,50,31384.30575
-50,50,31438.49841
-50,50,31492.708081
-50,50,31546.956726
-50,50,31601.174402
-50,50,31655.383487
-50,50,31709.694141
-50,50,31763.866855
-3,50,31818.162497
-2,50,31869.966712
-3,50,31921.765169
-3,50,31973.56224
-3,50,32025.360155
-3,50,32077.164744
-3,50,32128.963491
-5,50,32180.760137
-2,50,32232.56747
-3,50,32284.362653
-49,50,32336.201355
-50,50,32390.520157
-50,50,32444.779736
-50,50,32499.029852
-49,50,32553.25456
-50,50,32607.465205
-50,50,32661.682433
-50,50,32715.963562
-47,50,32770.216363
-50,50,32824.442582
-50,50,32878.671831
-50,50,32932.924852
-49,50,32987.182737
-50,50,33041.575233
-50,50,33095.834269
-50,50,33150.032588
-50,50,33204.279461
-49,50,33258.457561
-49,50,33312.67821
-48,50,33366.920532
-50,50,33421.169347
-49,50,33475.41592
-49,50,33529.60216
-50,50,33583.875307
-49,50,33638.22739
-49,50,33692.516613
-49,50,33746.692482
-49,50,33801.129407
-50,50,33855.398054
-48,50,33909.633155
-49,50,33963.819839
-50,50,34018.054055
-50,50,34072.261436
-49,50,34126.517508
-50,50,34180.726253
-50,50,34235.022557
-50,50,34289.228796
-50,50,34343.408053
-50,50,34397.683122
-50,50,34451.918556
-50,50,34506.1404
-50,50,34560.355961
-48,50,34614.676
-49,50,34668.881188
-50,50,34723.086399
-49,50,34777.292824
-50,50,34831.582529
-50,50,34885.815555
-50,50,34940.049461
-49,50,34994.257866
-2,50,35048.46346
-3,50,35100.261571
-3,50,35152.056346
-4,50,35203.891845
-3,50,35255.712803
-4,50,35307.523962
-3,50,35359.326342
-4,50,35411.144058
-2,50,35462.974082
-4,50,35514.765155
-50,50,35566.587278
-50,50,35620.841081
-49,50,35675.081416
-50,50,35729.289642
-50,50,35783.567233
-50,50,35837.793562
-48,50,35892.030803
-49,50,35946.254939
-50,50,36000.473969
-50,50,36054.684728
-50,50,36108.941181
-50,50,36163.16374
-50,50,36217.367477
-50,50,36271.556168
-50,50,36325.741994
-50,50,36379.941211
-50,50,36434.138598
-49,50,36488.342794
-49,50,36542.56843
-49,50,36596.831455
-50,50,36651.017055
-50,50,36705.27384
-48,50,36759.513322
-50,50,36813.763518
-50,50,36868.008085
-50,50,36922.247438
-50,50,36976.482062
-50,50,37030.712577
-50,50,37084.917796
-49,50,37139.148437
-50,50,37193.476215
-49,50,37247.67531
-50,50,37301.890972
-48,50,37356.150179
-50,50,37410.403942
-48,50,37464.707554
-50,50,37518.922784
-50,50,37573.112597
-48,50,37627.328653
-49,50,37681.538321
-49,50,37735.724176
-50,50,37789.984629
-50,50,37844.222455
-49,50,37898.421373
-49,50,37952.706808
-50,50,38006.910429
-50,50,38061.128902
-50,50,38115.344982
-49,50,38169.562414
-49,50,38223.763628
-3,50,38277.985595
-4,50,38329.783771
-3,50,38381.588289
-3,50,38433.391476
-5,50,38485.193213
-3,50,38536.992539
-3,50,38588.798473
-4,50,38640.604667
-2,50,38692.427384
-4,50,38744.222207
-48,50,38796.07199
-50,50,38850.422608
-49,50,38904.564381
-50,50,38958.788376
-50,50,39013.017007
-49,50,39067.214524
-49,50,39121.407441
-49,50,39175.623886
-50,50,39229.845375
-50,50,39284.088466
-50,50,39338.293386
-50,50,39392.560997
-50,50,39446.832615
-50,50,39501.0677
-49,50,39555.325558
-50,50,39609.548967
-50,50,39663.787261
-50,50,39718.035896
-50,50,39772.247568
-49,50,39826.479853
-50,50,39880.709389
-49,50,39934.975411
-49,50,39989.252564
-50,50,40043.537112
-50,50,40097.73545
-49,50,40151.926156
-49,50,40206.154468
-49,50,40260.388987
-49,50,40314.597449
-50,50,40368.847995
-49,50,40423.040019
-50,50,40477.284772
-50,50,40531.526389
-49,50,40585.751243
-50,50,40639.962209
-49,50,40694.198444
-50,50,40748.397039
-50,50,40802.647639
-50,50,40856.914505
-50,50,40911.153676
-50,50,40965.374067
-49,50,41019.581999
-50,50,41073.791366
-50,50,41127.985495
-49,50,41182.205747
-48,50,41236.428563
-48,50,41290.71581
-48,50,41344.998997
-50,50,41399.261645
-50,50,41453.550404
-3,50,41507.843313
-3,50,41559.64832
-2,50,41611.452755
-2,50,41663.263351
-3,50,41715.065139
-3,50,41766.91431
-3,50,41818.761591
-2,50,41870.59017
-5,50,41922.388314
-3,50,41974.193835
-50,50,42026.015183
-50,50,42080.345723
-48,50,42134.639061
-50,50,42188.847302
-50,50,42243.045063
-50,50,42297.286477
-49,50,42351.507312
-50,50,42405.728676
-50,50,42459.983484
-49,50,42514.226612
-50,50,42568.472868
-50,50,42622.758405
-49,50,42676.981969
-49,50,42731.164805
-49,50,42785.442311
-50,50,42839.654804
-48,50,42893.915495
-50,50,42948.135534
-50,50,43002.428801
-49,50,43056.644065
-50,50,43110.858311
-50,50,43165.09943
-50,50,43219.345069
-50,50,43273.576327
-50,50,43327.838064
-50,50,43382.132644
-50,50,43436.36224
-50,50,43490.649647
-50,50,43544.881337
-50,50,43599.072089
-48,50,43653.320275
-50,50,43707.500624
-50,50,43761.71478
-50,50,43815.925228
-48,50,43870.120417
-50,50,43924.37131
-48,50,43978.605523
-50,50,44032.843079
-50,50,44087.117095
-49,50,44141.287403
-50,50,44195.565941
-47,50,44249.785513
-50,50,44304.04437
-49,50,44358.276646
-49,50,44412.511684
-50,50,44466.742463
-49,50,44520.988461
-50,50,44575.256748
-49,50,44629.463344
-50,50,44683.70118
-2,50,44737.977679
-3,50,44789.765519
-2,50,44841.565188
-5,50,44893.369878
-3,50,44945.176823
-3,50,44997.006737
-2,50,45048.831866
-2,50,45100.662697
-3,50,45152.50762
-4,50,45204.299128
-50,50,45256.129699
-50,50,45310.347727
-49,50,45364.553722
-50,50,45418.78102
-49,50,45473.028302
-49,50,45527.266724
-49,50,45581.498953
-50,50,45635.781607
-50,50,45690.0408
-50,50,45744.269773
-49,50,45798.430937
-48,50,45852.710455
-50,50,45906.943086
-47,50,45961.15833
-50,50,46015.356264
-50,50,46069.563391
-49,50,46123.806515
-50,50,46178.027495
-50,50,46232.243668
-50,50,46286.451638
-50,50,46340.698994
-50,50,46394.913712
-50,50,46449.104156
-49,50,46503.313906
-49,50,46557.533699
-50,50,46611.794177
-50,50,46666.071518
-50,50,46720.215945
-50,50,46774.439888
-50,50,46828.696578
-46,50,46882.934633
-49,50,46937.15168
-50,50,46991.426124
-50,50,47045.661193
-49,50,47099.879374
-50,50,47154.084497
-50,50,47208.273796
-48,50,47262.468846
-50,50,47316.661316
-49,50,47370.872856
-49,50,47425.122164
-49,50,47479.321185
-50,50,47533.499981
-50,50,47587.683881
-48,50,47641.880981
-49,50,47696.142571
-50,50,47750.390762
-50,50,47804.669246
-47,50,47858.906147
-50,50,47913.105646
-4,50,47967.312095
-4,50,48019.114302
-3,50,48070.918613
-3,50,48122.719048
-4,50,48174.551824
-4,50,48226.418972
-2,50,48278.234412
-2,50,48330.031703
-3,50,48381.829109
-3,50,48433.622499
-50,50,48485.44758
-50,50,48539.659301
-49,50,48593.88737
-50,50,48648.128715
-50,50,48702.339292
-50,50,48756.602411
-49,50,48810.842474
-50,50,48865.039873
-48,50,48919.272381
-50,50,48973.49137
-50,50,49027.758268
-49,50,49082.012196
-47,50,49136.200661
-50,50,49190.439612
-49,50,49244.653578
-47,50,49298.876751
-50,50,49353.140924
-50,50,49407.370811
-50,50,49461.630378
-46,50,49515.881637
-50,50,49570.180298
-50,50,49624.397968
-50,50,49678.663503
-50,50,49732.931889
-49,50,49787.144622
-50,50,49841.359052
-50,50,49895.542676
-48,50,49949.770739
-48,50,50004.024443
-50,50,50058.238999
-50,50,50112.459823
-50,50,50166.740695
-47,50,50220.949857
-50,50,50275.188524
-49,50,50329.44267
-50,50,50383.673473
-48,50,50437.846084
-50,50,50492.067447
-50,50,50546.259053
-50,50,50600.478158
-50,50,50654.701651
-50,50,50709.000299
-49,50,50763.227174
-50,50,50817.512561
-50,50,50871.751166
-48,50,50926.012212
-50,50,50980.26765
-50,50,51034.459404
-50,50,51088.683905
-50,50,51142.93362
-3,50,51197.19101
-10,50,51249.004155
-3,50,51300.828863
-3,50,51352.632559
-3,50,51404.491148
-2,50,51456.35076
-3,50,51508.155147
-2,50,51560.015181
-3,50,51611.873311
-3,50,51663.669974
-50,50,51715.506131
-49,50,51769.712236
-49,50,51823.898604
-49,50,51878.100386
-49,50,51932.293826
-49,50,51986.535807
-50,50,52040.72226
-47,50,52094.964128
-48,50,52149.177555
-49,50,52203.384667
-49,50,52257.657452
-50,50,52311.903079
-49,50,52366.139516
-50,50,52420.379194
-49,50,52474.604751
-49,50,52528.814314
-50,50,52583.161214
-50,50,52637.373374
-48,50,52691.72013
-50,50,52745.941419
-50,50,52800.129019
-50,50,52854.350259
-48,50,52908.535767
-50,50,52962.746372
-47,50,53016.96748
-47,50,53071.196028
-48,50,53125.432585
-50,50,53179.644357
-50,50,53233.89235
-50,50,53288.178216
-50,50,53342.420501
-49,50,53396.648481
-50,50,53450.85585
-48,50,53505.11825
-50,50,53559.431296
-49,50,53613.67533
-50,50,53667.887622
-49,50,53722.093634
-49,50,53776.34785
-49,50,53830.584502
-50,50,53884.791557
-50,50,53938.977299
-50,50,53993.195256
-49,50,54047.442369
-47,50,54101.648189
-50,50,54155.891336
-48,50,54210.167118
-50,50,54264.402372
-50,50,54318.668823
-50,50,54372.873205
-2,50,54427.077487
-3,50,54478.888318
-3,50,54530.688714
-2,50,54582.483487
-2,50,54634.280202
-3,50,54686.079669
-2,50,54737.877012
-3,50,54789.670224
-3,50,54841.468661
-3,50,54893.26943
-50,50,54945.216674
-50,50,54999.544788
-50,50,55053.833347
-50,50,55108.060572
-49,50,55162.341179
-50,50,55216.563989
-48,50,55270.796842
-50,50,55325.041221
-50,50,55379.282351
-48,50,55433.499775
-49,50,55487.724332
-50,50,55541.993181
-50,50,55596.235505
-50,50,55650.466674
-50,50,55704.698481
-49,50,55758.935463
-48,50,55813.130366
-50,50,55867.342641
-50,50,55921.576922
-49,50,55975.787286
-50,50,56030.045451
-49,50,56084.293765
-50,50,56138.471558
-50,50,56192.695373
-50,50,56246.911023
-48,50,56301.113682
-49,50,56355.404577
-49,50,56409.648597
-48,50,56463.919844
-50,50,56518.133456
-49,50,56572.332549
-49,50,56626.525
-50,50,56680.733016
-50,50,56734.972162
-50,50,56789.198796
-49,50,56843.382001
-50,50,56897.535627
-50,50,56951.699847
-50,50,57005.99163
-50,50,57060.192647
-50,50,57114.417084
-50,50,57168.668094
-50,50,57222.835666
-49,50,57277.045867
-49,50,57331.253551
-50,50,57385.489586
-49,50,57439.725315
-49,50,57493.964569
-50,50,57548.177542
-49,50,57602.390966
-2,50,57656.60197
-2,50,57708.398252
-2,50,57760.192685
-2,50,57811.989089
-2,50,57863.793129
-12,50,57915.591767
-11,50,57967.385088
-2,50,58019.177343
-2,50,58070.987497
-2,50,58122.79869
-49,50,58174.692579
-49,50,58229.017808
-50,50,58283.205075
-50,50,58337.395859
-48,50,58391.569369
-49,50,58445.872079
-50,50,58500.087261
-50,50,58554.376455
-48,50,58608.627858
-50,50,58662.811928
-49,50,58717.054306
-49,50,58771.277433
-49,50,58825.456522
-48,50,58879.732029
-50,50,58933.90925
-48,50,58988.194983
-50,50,59042.42925
-49,50,59096.658535
-47,50,59150.945377
-50,50,59205.350028
-50,50,59259.580537
-50,50,59314.586385
-50,50,59369.139897
-50,50,59423.354612
-50,50,59477.535922
-49,50,59531.781688
-50,50,59586.498771
-47,50,59640.917568
-50,50,59695.252105
-50,50,59749.463964
-50,50,59803.700152
-49,50,59857.897171
-50,50,59912.741682
-50,50,59966.976624
-50,50,60021.223673
-50,50,60075.408279
-50,50,60129.707117
-47,50,60183.978768
-50,50,60249.186359
-48,50,60316.432321
-50,50,60370.656776
-50,50,60424.921164
-50,50,60479.140253
-48,50,60533.799307
-49,50,60588.108503
-49,50,60642.637105
-50,50,60697.131628
-49,50,60751.406376
-50,50,60805.620311
-49,50,60860.155429
-26,50,60932.564565
-7,50,60984.351327
-3,50,61036.130206
-27,50,61087.930926
-11,50,61139.745046
-28,50,61191.542258
-3,50,61243.333941
-24,50,61295.126738
-28,50,61346.937204
-11,50,61398.749477
-49,50,61450.548427
-49,50,61504.74247
-50,50,61558.934416
-49,50,61613.360689
-49,50,61667.57391
-49,50,61721.914326
-49,50,61777.590496
-49,50,61832.14762
-50,50,61887.457853
-50,50,61941.948723
-49,50,61996.54579
-48,50,62050.746114
-50,50,62105.060564
-49,50,62159.665792
-49,50,62214.271708
-50,50,62268.835896
-50,50,62323.048509
-50,50,62377.607452
-50,50,62431.85584
-49,50,62486.125686
-50,50,62540.365557
-50,50,62594.62277
-49,50,62648.89162
-50,50,62703.101237
-48,50,62757.517669
-50,50,62811.976882
-50,50,62866.331875
-49,50,62920.562095
-50,50,62974.918963
-48,50,63029.339114
-50,50,63083.512362
-50,50,63137.756853
-50,50,63191.939188
-50,50,63246.137738
-49,50,63300.626219
-49,50,63354.843977
-49,50,63409.074575
-49,50,63463.353859
-48,50,63517.61232
-50,50,63571.853057
-50,50,63626.101419
-49,50,63680.439208
-50,50,63734.603805
-50,50,63788.995315
-50,50,63843.211422
-48,50,63897.545629
-49,50,63951.711262
-50,50,64005.955241
-50,50,64060.186771
-50,50,64114.538891
-32,50,64168.799457
-18,50,64220.582347
-6,50,64272.364625
-3,50,64324.152934
-13,50,64375.937646
