# {"t_start": 1602725079.7976522, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-49,50,31167.170735
-49,50,31221.425578
-49,50,31275.635909
-49,50,31329.913707
-50,50,31384.154477
-50,50,31438.353916
-47,50,31492.554925
-47,50,31546.813127
-49,50,31601.029875
-49,50,31655.235147
-50,50,31709.529454
-50,50,31763.722927
-2,50,31818.018916
-2,50,31869.822733
-3,50,31921.622566
-2,50,31973.420332
-3,50,32025.215532
-3,50,32077.02083
-3,50,32128.819513
-4,50,32180.621753
-2,50,32232.41767
-2,50,32284.219724
-50,50,32336.057669
-50,50,32390.379951
-50,50,32444.635759
-48,50,32498.906126
-49,50,32553.110599
-49,50,32607.325228
-50,50,32661.539417
-49,50,32715.828772
-46,50,32770.071884
-50,50,32824.308441
-50,50,32878.539711
-49,50,32932.786425
-50,50,32987.041516
-50,50,33041.432875
-49,50,33095.690734
-50,50,33149.888016
-49,50,33204.141902
-50,50,33258.313205
-48,50,33312.539397
-48,50,33366.767893
-49,50,33421.026452
-48,50,33475.270562
-50,50,33529.45826
-50,50,33583.733485
-50,50,33638.083848
-49,50,33692.370965
-49,50,33746.555867
-50,50,33800.989659
-49,50,33855.258704
-48,50,33909.484951
-48,50,33963.676693
-50,50,34017.909112
-48,50,34072.118009
-49,50,34126.372325
-48,50,34180.580696
-50,50,34234.875673
-50,50,34289.087344
-49,50,34343.262582
-48,50,34397.536969
-50,50,34451.773649
-49,50,34505.995469
-49,50,34560.212067
-50,50,34614.532123
-50,50,34668.736851
-49,50,34722.946528
-49,50,34777.147091
-49,50,34831.436882
-50,50,34885.672009
-50,50,34939.887434
-50,50,34994.110138
-3,50,35048.320461
-3,50,35100.116082
-3,50,35151.91376
-2,50,35203.713991
-2,50,35255.517427
-3,50,35307.320462
-3,50,35359.111055
-3,50,35410.911361
-4,50,35462.70948
-2,50,35514.496658
-50,50,35566.370765
-50,50,35620.696468
-50,50,35674.936735
-49,50,35729.146673
-50,50,35783.42761
-50,50,35837.648509
-50,50,35891.885006
-49,50,35946.111498
-50,50,36000.324699
-50,50,36054.54075
-49,50,36108.795923
-48,50,36163.020961
-50,50,36217.215585
-50,50,36271.407082
-50,50,36325.599498
-49,50,36379.796257
-49,50,36434.000833
-50,50,36488.204013
-50,50,36542.433635
-50,50,36596.662375
-50,50,36650.862671
-49,50,36705.130766
-49,50,36759.368344
-50,50,36813.620245
-50,50,36867.854337
-50,50,36922.109501
-50,50,36976.336641
-50,50,37030.568762
-49,50,37084.771677
-49,50,37139.002209
-49,50,37193.331898
-50,50,37247.531333
-49,50,37301.752206
-50,50,37356.006549
-48,50,37410.256215
-49,50,37464.562707
-50,50,37518.777641
-50,50,37572.964198
-49,50,37627.18531
-50,50,37681.394238
-48,50,37735.578905
-50,50,37789.840615
-50,50,37844.080207
-50,50,37898.278805
-50,50,37952.564712
-49,50,38006.766617
-50,50,38060.984537
-49,50,38115.201547
-49,50,38169.403248
-50,50,38223.618635
-4,50,38277.837963
-3,50,38329.640391
-2,50,38381.444311
-2,50,38433.247503
-4,50,38485.050104
-2,50,38536.853515
-3,50,38588.654495
-5,50,38640.46159
-3,50,38692.272754
-2,50,38744.073784
-48,50,38795.926396
-50,50,38850.268472
-50,50,38904.419615
-48,50,38958.645388
-50,50,39012.875684
-48,50,39067.076077
-49,50,39121.264671
-50,50,39175.478563
-50,50,39229.704106
-49,50,39283.94928
-50,50,39338.147583
-50,50,39392.419258
-49,50,39446.694461
-49,50,39500.924632
-50,50,39555.176149
-50,50,39609.406835
-50,50,39663.638136
-50,50,39717.895424
-50,50,39772.101746
-49,50,39826.336409
-49,50,39880.564719
-50,50,39934.841803
-50,50,39989.108196
-50,50,40043.390726
-49,50,40097.611376
-49,50,40151.813772
-50,50,40206.012709
-50,50,40260.244956
-49,50,40314.453152
-50,50,40368.699784
-48,50,40422.893702
-50,50,40477.144813
-50,50,40531.401542
-50,50,40585.608274
-50,50,40639.821033
-50,50,40694.052122
-50,50,40748.258754
-50,50,40802.503649
-49,50,40856.773393
-50,50,40911.001951
-49,50,40965.228983
-50,50,41019.436795
-50,50,41073.648145
-48,50,41127.842557
-50,50,41182.061765
-50,50,41236.289329
-50,50,41290.566841
-50,50,41344.85028
-50,50,41399.117779
-50,50,41453.406819
-3,50,41507.705989
-2,50,41559.536478
-2,50,41611.372251
-4,50,41663.1923
-2,50,41715.042701
-3,50,41766.844129
-3,50,41818.644263
-3,50,41870.44639
-3,50,41922.244328
-3,50,41974.04371
-49,50,42025.870592
-50,50,42080.203625
-50,50,42134.473903
-50,50,42188.700885
-50,50,42242.905073
-49,50,42297.140981
-50,50,42351.365072
-50,50,42405.584846
-49,50,42459.839526
-49,50,42514.093906
-48,50,42568.325123
-50,50,42622.617356
-49,50,42676.834818
-50,50,42731.045915
-50,50,42785.298363
-49,50,42839.508724
-48,50,42893.771518
-50,50,42947.990548
-49,50,43002.284421
-49,50,43056.49803
-49,50,43110.714858
-49,50,43164.953872
-49,50,43219.199402
-50,50,43273.434937
-48,50,43327.695989
-49,50,43381.988778
-50,50,43436.218557
-49,50,43490.50242
-48,50,43544.737307
-50,50,43598.928516
-49,50,43653.16368
-49,50,43707.357024
-49,50,43761.571601
-50,50,43815.798883
-50,50,43869.974516
-50,50,43924.224868
-49,50,43978.461545
-50,50,44032.698051
-50,50,44086.972105
-49,50,44141.142066
-49,50,44195.403271
-48,50,44249.642964
-50,50,44303.901935
-50,50,44358.131351
-50,50,44412.366795
-50,50,44466.597332
-50,50,44520.844634
-49,50,44575.113623
-50,50,44629.319058
-50,50,44683.559192
-3,50,44737.834489
-3,50,44789.628521
-2,50,44841.422748
-4,50,44893.224688
-3,50,44945.031793
-5,50,44996.863689
-3,50,45048.687779
-3,50,45100.50436
-3,50,45152.363008
-3,50,45204.154673
-50,50,45255.984756
-49,50,45310.218548
-50,50,45364.426562
-50,50,45418.636178
-48,50,45472.884458
-49,50,45527.125121
-50,50,45581.35787
-50,50,45635.63763
-49,50,45689.90261
-50,50,45744.1307
-50,50,45798.294058
-49,50,45852.570395
-48,50,45906.800693
-50,50,45961.024266
-48,50,46015.211319
-50,50,46069.427422
-49,50,46123.662188
-49,50,46177.883903
-49,50,46232.078354
-47,50,46286.304999
-48,50,46340.531091
-50,50,46394.757158
-50,50,46448.958445
-50,50,46503.165209
-50,50,46557.400815
-50,50,46611.657201
-50,50,46665.928504
-49,50,46720.072932
-49,50,46774.296532
-50,50,46828.552574
-50,50,46882.785105
-50,50,46937.006644
-49,50,46991.281076
-50,50,47045.511077
-50,50,47099.736876
-48,50,47153.940622
-50,50,47208.129819
-50,50,47262.326997
-50,50,47316.51674
-50,50,47370.733574
-50,50,47424.979882
-50,50,47479.177917
-50,50,47533.355372
-50,50,47587.539816
-50,50,47641.736923
-50,50,47695.994842
-50,50,47750.245697
-49,50,47804.532264
-49,50,47858.76218
-50,50,47912.960934
-4,50,47967.178326
-4,50,48018.983626
-4,50,48070.774418
-4,50,48122.57211
-3,50,48174.38587
-5,50,48226.225754
-2,50,48278.059175
-3,50,48329.886816
-4,50,48381.686994
-3,50,48433.481187
-50,50,48485.301776
-49,50,48539.51814
-50,50,48593.743398
-50,50,48647.984613
-48,50,48702.195454
-50,50,48756.461267
-50,50,48810.687204
-48,50,48864.894723
-49,50,48919.164404
-49,50,48973.348545
-49,50,49027.626378
-50,50,49081.870683
-50,50,49136.059259
-50,50,49190.268353
-49,50,49244.509646
-50,50,49298.737419
-50,50,49352.99609
-49,50,49407.226773
-50,50,49461.488455
-50,50,49515.744272
-50,50,49570.033643
-50,50,49624.255951
-50,50,49678.521209
-50,50,49732.7892
-50,50,49786.998939
-49,50,49841.213618
-48,50,49895.394263
-48,50,49949.625417
-48,50,50003.88059
-50,50,50058.093343
-50,50,50112.314881
-50,50,50166.616785
-49,50,50220.805161
-49,50,50275.041434
-50,50,50329.296026
-49,50,50383.53116
-50,50,50437.703581
-50,50,50491.93849
-50,50,50546.118186
-48,50,50600.335635
-50,50,50654.561657
-49,50,50708.85117
-50,50,50763.09061
-50,50,50817.368074
-50,50,50871.604813
-50,50,50925.868329
-49,50,50980.124493
-49,50,51034.324864
-50,50,51088.538826
-50,50,51142.789851
-2,50,51197.046141
-2,50,51248.867325
-2,50,51300.674599
-3,50,51352.471474
-9,50,51404.286695
-7,50,51456.082502
-3,50,51507.874007
-7,50,51559.674371
-4,50,51611.481842
-3,50,51663.278219
-49,50,51715.228707
-50,50,51769.566566
-50,50,51823.753667
-50,50,51877.955381
-49,50,51932.150921
-49,50,51986.389263
-50,50,52040.57602
-48,50,52094.820112
-47,50,52149.032447
-49,50,52203.241628
-49,50,52257.513879
-50,50,52311.75776
-49,50,52365.995539
-50,50,52420.244426
-50,50,52474.467402
-50,50,52528.670489
-50,50,52583.022238
-50,50,52637.229373
-46,50,52691.60816
-50,50,52745.798598
-50,50,52799.989999
-50,50,52854.206362
-50,50,52908.395053
-50,50,52962.603421
-48,50,53016.823809
-50,50,53071.060968
-49,50,53125.294181
-49,50,53179.500818
-50,50,53233.747782
-48,50,53288.040087
-49,50,53342.280685
-49,50,53396.509308
-50,50,53450.71387
-49,50,53504.974551
-50,50,53559.264924
-50,50,53613.531551
-49,50,53667.739875
-50,50,53721.94989
-50,50,53776.203784
-50,50,53830.440403
-49,50,53884.648418
-49,50,53938.833745
-50,50,53993.050828
-49,50,54047.300373
-49,50,54101.502889
-50,50,54155.746279
-50,50,54210.027063
-49,50,54264.259591
-49,50,54318.526521
-50,50,54372.729229
-3,50,54426.969205
-2,50,54478.828686
-3,50,54530.670777
-4,50,54582.471067
-3,50,54634.311198
-2,50,54686.123248
-3,50,54737.939825
-4,50,54789.768971
-5,50,54841.574624
-2,50,54893.375729
-49,50,54945.198237
-50,50,54999.402522
-49,50,55053.689975
-49,50,55107.916613
-50,50,55162.193248
-50,50,55216.419242
-50,50,55270.656312
-50,50,55324.897671
-50,50,55379.167182
-50,50,55433.354179
-50,50,55487.583984
-49,50,55541.847785
-50,50,55596.088766
-49,50,55650.322362
-50,50,55704.557107
-49,50,55758.791466
-50,50,55813.000632
-50,50,55867.199097
-50,50,55921.431509
-50,50,55975.636417
-50,50,56029.900664
-50,50,56084.149887
-49,50,56138.329631
-49,50,56192.550788
-50,50,56246.767934
-50,50,56300.969617
-50,50,56355.249461
-49,50,56409.505927
-50,50,56463.776854
-50,50,56518.003365
-50,50,56572.182936
-50,50,56626.381352
-48,50,56680.592703
-50,50,56734.836454
-50,50,56789.062195
-50,50,56843.2624
-50,50,56897.391881
-49,50,56951.574763
-50,50,57005.847656
-50,50,57060.048323
-50,50,57114.273009
-50,50,57168.525433
-50,50,57222.692868
-48,50,57276.901006
-50,50,57331.102499
-50,50,57385.344386
-50,50,57439.580972
-49,50,57493.815412
-48,50,57548.074413
-48,50,57602.245495
-2,50,57656.456019
-11,50,57708.248085
-4,50,57760.0455
-13,50,57811.8525
-3,50,57863.652276
-3,50,57915.445031
-2,50,57967.242201
-12,50,58019.033245
-3,50,58070.842976
-4,50,58122.648782
-50,50,58174.546013
-49,50,58228.871442
-49,50,58283.053083
-50,50,58337.250836
-48,50,58391.422828
-49,50,58445.723475
-50,50,58499.92815
-49,50,58554.193257
-50,50,58608.484593
-50,50,58662.673379
-50,50,58716.912908
-50,50,58771.131042
-49,50,58825.317276
-48,50,58879.564069
-48,50,58933.765179
-50,50,58988.0532
-49,50,59042.284611
-50,50,59096.529525
-50,50,59150.795925
-48,50,59205.207891
-50,50,59259.43452
-50,50,59314.442529
-49,50,59368.997857
-50,50,59423.212894
-50,50,59477.38928
-49,50,59531.634686
-50,50,59586.347425
-48,50,59640.779716
-48,50,59695.107278
-50,50,59749.320883
-49,50,59803.55269
-49,50,59857.752408
-49,50,59912.59342
-49,50,59966.833863
-48,50,60021.068816
-50,50,60075.26386
-50,50,60129.571497
-49,50,60183.837814
-50,50,60249.059006
-50,50,60316.286834
-49,50,60370.509345
-47,50,60424.776187
-50,50,60478.99449
-49,50,60533.65677
-49,50,60587.968268
-50,50,60642.496306
-50,50,60696.982387
-50,50,60751.266318
-50,50,60805.464537
-50,50,60860.01685
-3,50,60932.385463
-2,50,60984.175666
-29,50,61035.968411
-14,50,61087.763788
-3,50,61139.554089
-13,50,61191.352627
-6,50,61243.145371
-13,50,61294.947987
-3,50,61346.739852
-3,50,61398.539893
-50,50,61450.330509
-50,50,61504.59422
-50,50,61558.791132
-50,50,61613.218768
-50,50,61667.426555
-47,50,61721.774017
-50,50,61777.444941
-49,50,61832.00305
-50,50,61887.315706
-46,50,61941.805062
-49,50,61996.405389
-50,50,62050.598901
-50,50,62104.924753
-50,50,62159.522975
-49,50,62214.121009
-48,50,62268.678023
-49,50,62322.902695
-50,50,62377.467307
-50,50,62431.713086
-49,50,62485.982513
-50,50,62540.224014
-49,50,62594.477792
-50,50,62648.748307
-49,50,62702.960292
-50,50,62757.370376
-47,50,62811.8305
-50,50,62866.186126
-49,50,62920.417566
-49,50,62974.769335
-50,50,63029.184282
-50,50,63083.37329
-50,50,63137.611751
-49,50,63191.797646
-48,50,63245.987804
-50,50,63300.484438
-49,50,63354.701978
-49,50,63408.929537
-49,50,63463.21277
-49,50,63517.471689
-49,50,63571.715651
-50,50,63625.960533
-49,50,63680.299923
-49,50,63734.462141
-49,50,63788.850542
-50,50,63843.07294
-50,50,63897.403902
-49,50,63951.566381
-50,50,64005.800385
-50,50,64060.041429
-50,50,64114.389786
-34,50,64168.654779
-2,50,64220.438502
-19,50,64272.229872
-13,50,64324.028791
-13,50,64375.811865
