# {"t_start": 1602725079.7821033, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-50,50,15075.193859
-50,50,15129.44215
-48,50,15183.623693
-50,50,15237.809828
-47,50,15292.03
-49,50,15346.263497
-50,50,15400.433655
-48,50,15454.603542
-50,50,15508.777783
-50,50,15562.989708
-48,50,15617.161295
-9,50,15671.364788
-22,50,15723.149689
-23,50,15774.954854
-24,50,15826.742867
-38,50,15878.531645
-11,50,15930.320578
-23,50,15982.12202
-19,50,16033.915154
-33,50,16085.715921
-28,50,16137.504022
-49,50,16189.303031
-50,50,16243.592097
-49,50,16297.747622
-48,50,16351.981863
-50,50,16406.167092
-49,50,16460.352398
-47,50,16514.606553
-50,50,16568.774993
-49,50,16623.032912
-50,50,16677.272829
-48,50,16731.44139
-48,50,16785.645363
-49,50,16839.844364
-49,50,16894.028978
-48,50,16948.230339
-48,50,17002.404833
-49,50,17056.605168
-49,50,17110.823878
-48,50,17165.047647
-50,50,17219.236663
-49,50,17273.459518
-50,50,17327.650155
-50,50,17381.849469
-49,50,17436.069896
-50,50,17490.252256
-49,50,17544.466439
-48,50,17598.662036
-48,50,17652.850961
-49,50,17707.024516
-49,50,17761.202289
-50,50,17815.395461
-50,50,17869.600805
-48,50,17923.80555
-50,50,17978.004541
-50,50,18032.177637
-48,50,18086.41605
-48,50,18140.617344
-49,50,18194.80705
-50,50,18249.001646
-50,50,18303.206938
-50,50,18357.392279
-50,50,18411.619876
-50,50,18465.812618
-50,50,18520.020377
-49,50,18574.191986
-49,50,18628.370792
-48,50,18682.56131
-50,50,18736.796663
-50,50,18791.023847
-50,50,18845.193945
-4,50,18899.36148
-16,50,18951.148217
-5,50,19002.942408
-3,50,19054.749021
-3,50,19106.5348
-4,50,19158.334212
-4,50,19210.14074
-24,50,19261.938004
-3,50,19313.759338
-16,50,19365.594748
-50,50,19417.412033
-48,50,19471.664076
-50,50,19525.882657
-50,50,19580.099662
-50,50,19634.359058
-50,50,19688.537266
-50,50,19742.795194
-50,50,19796.964297
-50,50,19851.190834
-50,50,19905.368524
-50,50,19959.538772
-50,50,20013.787116
-50,50,20068.018264
-49,50,20122.258073
-50,50,20176.433361
-48,50,20230.647241
-49,50,20284.831688
-50,50,20339.057796
-48,50,20393.329602
-50,50,20447.606184
-48,50,20501.828336
-47,50,20556.050191
-50,50,20610.305373
-49,50,20664.605705
-50,50,20718.895759
-49,50,20773.126708
-48,50,20827.35785
-48,50,20881.616143
-49,50,20935.820489
-50,50,20990.063419
-50,50,21044.311687
-50,50,21098.571597
-50,50,21152.828585
-49,50,21207.050653
-49,50,21261.321618
-50,50,21315.556113
-49,50,21369.793424
-50,50,21423.946351
-49,50,21478.154321
-50,50,21532.391557
-48,50,21586.564059
-49,50,21640.786289
-49,50,21695.089095
-49,50,21749.285357
-47,50,21803.49867
-49,50,21857.679522
-50,50,21911.923557
-48,50,21966.163966
-49,50,22020.384936
-47,50,22074.583633
-3,50,22128.810137
-30,50,22180.605354
-2,50,22232.410144
-12,50,22284.211633
-21,50,22336.011076
-5,50,22387.805849
-31,50,22439.619247
-4,50,22491.446606
-4,50,22543.242605
-3,50,22595.042348
-48,50,22646.863043
-50,50,22701.139361
-50,50,22755.436939
-49,50,22809.640004
-50,50,22863.886646
-48,50,22918.087275
-50,50,22972.278869
-49,50,23026.501346
-48,50,23080.719083
-50,50,23134.890549
-49,50,23189.165738
-50,50,23243.3775
-49,50,23297.579523
-50,50,23351.811316
-50,50,23406.057561
-49,50,23460.293021
-49,50,23514.526793
-49,50,23568.729698
-50,50,23622.931668
-50,50,23677.152844
-50,50,23731.399118
-49,50,23785.660219
-48,50,23839.82715
-50,50,23894.022471
-50,50,23948.174963
-50,50,24002.38997
-50,50,24056.661214
-49,50,24110.87289
-49,50,24165.06995
-49,50,24219.287564
-50,50,24273.486047
-48,50,24327.704101
-48,50,24381.941824
-49,50,24436.123928
-49,50,24490.327322
-50,50,24544.519013
-50,50,24598.767557
-48,50,24653.005744
-49,50,24707.220599
-50,50,24761.491408
-49,50,24815.713432
-48,50,24869.991723
-50,50,24924.22029
-48,50,24978.452671
-49,50,25032.667096
-49,50,25086.948106
-48,50,25141.144977
-49,50,25195.42274
-50,50,25249.640028
-49,50,25303.901535
-4,50,25358.180282
-20,50,25409.978884
-3,50,25461.777944
-4,50,25513.582893
-4,50,25565.380778
-30,50,25617.187764
-3,50,25669.010657
-31,50,25720.832558
-18,50,25772.646214
-3,50,25824.482915
-50,50,25876.299448
-50,50,25930.57975
-48,50,25984.844148
-49,50,26039.082951
-48,50,26093.332712
-50,50,26147.56431
-49,50,26201.930476
-50,50,26256.145184
-50,50,26310.341801
-50,50,26364.545434
-50,50,26418.78587
-50,50,26473.01514
-48,50,26527.222019
-50,50,26581.534559
-50,50,26635.723365
-50,50,26689.974297
-48,50,26744.221251
-49,50,26798.609201
-49,50,26852.787333
-47,50,26907.0011
-50,50,26961.25384
-50,50,27015.533256
-50,50,27069.763338
-50,50,27124.050933
-50,50,27178.252111
-50,50,27232.495182
-50,50,27286.777161
-49,50,27340.965904
-49,50,27395.179161
-49,50,27449.379101
-50,50,27503.634561
-48,50,27557.863673
-49,50,27612.101806
-49,50,27666.309631
-50,50,27720.523857
-49,50,27774.751127
-48,50,27828.959135
-49,50,27883.17259
-50,50,27937.377064
-49,50,27991.549747
-50,50,28045.775306
-49,50,28100.032996
-50,50,28154.333003
-49,50,28208.579387
-49,50,28262.814269
-49,50,28317.034053
-47,50,28371.283522
-50,50,28425.517222
-50,50,28479.8037
-49,50,28534.026021
-4,50,28588.255298
-2,50,28640.055287
-4,50,28691.861761
-24,50,28743.662169
-24,50,28795.459224
-2,50,28847.259719
-3,50,28899.061498
-3,50,28950.852831
-2,50,29002.651181
-2,50,29054.44955
-50,50,29106.299172
-50,50,29160.618942
-50,50,29214.819271
-50,50,29269.047406
-49,50,29323.276791
-50,50,29377.514282
-49,50,29431.73149
-49,50,29485.946136
-50,50,29540.18988
-48,50,29594.409209
-50,50,29648.650298
-49,50,29702.882335
-49,50,29757.049566
-50,50,29811.255968
-50,50,29865.471786
-50,50,29919.730712
-50,50,29973.97149
-50,50,30028.1847
-49,50,30082.401321
-50,50,30136.647795
-48,50,30190.83499
-50,50,30245.103069
-49,50,30299.366909
-47,50,30353.610717
-49,50,30407.892351
-50,50,30462.087464
-48,50,30516.310983
-48,50,30570.555081
-49,50,30624.76826
-50,50,30678.976765
-50,50,30733.225487
-50,50,30787.470254
-49,50,30841.72794
-49,50,30895.969018
-49,50,30950.180687
-49,50,31004.39624
-50,50,31058.669465
-50,50,31112.908938
-50,50,31167.188767
-50,50,31221.441499
-48,50,31275.653723
-50,50,31329.915212
-48,50,31384.170945
-50,50,31438.366872
-50,50,31492.570118
-50,50,31546.828424
-50,50,31601.045516
-50,50,31655.251231
-50,50,31709.545005
-49,50,31763.766063
-2,50,31818.044544
-4,50,31869.837834
-4,50,31921.638241
-3,50,31973.434524
-5,50,32025.22932
-3,50,32077.036645
-2,50,32128.835066
-2,50,32180.636333
-2,50,32232.434632
-3,50,32284.234212
-46,50,32336.071943
-50,50,32390.395617
-50,50,32444.65228
-50,50,32498.899858
-49,50,32553.123847
-50,50,32607.337342
-50,50,32661.554043
-50,50,32715.835201
-50,50,32770.08723
-49,50,32824.314746
-49,50,32878.539905
-49,50,32932.79805
-48,50,32987.060391
-49,50,33041.446873
-49,50,33095.702494
-50,50,33149.908222
-48,50,33204.155579
-50,50,33258.32931
-50,50,33312.550608
-48,50,33366.786354
-48,50,33421.040351
-50,50,33475.288565
-49,50,33529.473548
-50,50,33583.748757
-50,50,33638.098015
-50,50,33692.388187
-48,50,33746.562394
-50,50,33801.006512
-48,50,33855.272449
-49,50,33909.500057
-50,50,33963.694085
-48,50,34017.920959
-50,50,34072.134653
-50,50,34126.38877
-50,50,34180.596164
-50,50,34234.892685
-50,50,34289.09755
-49,50,34343.278833
-50,50,34397.54896
-47,50,34451.786883
-50,50,34506.010381
-50,50,34560.227601
-50,50,34614.557896
-50,50,34668.752032
-47,50,34722.957037
-50,50,34777.162643
-50,50,34831.452077
-49,50,34885.687461
-50,50,34939.917309
-49,50,34994.123822
-5,50,35048.336674
-4,50,35100.134902
-3,50,35151.927916
-2,50,35203.728682
-2,50,35255.535536
-2,50,35307.334591
-3,50,35359.128898
-2,50,35410.923246
-3,50,35462.727112
-2,50,35514.532226
-50,50,35566.375175
-50,50,35620.708599
-49,50,35674.950671
-50,50,35729.164704
-49,50,35783.446897
-50,50,35837.663899
-50,50,35891.911611
-50,50,35946.133902
-49,50,36000.340207
-50,50,36054.556068
-49,50,36108.814193
-50,50,36163.035314
-50,50,36217.232534
-50,50,36271.421518
-50,50,36325.609159
-50,50,36379.8364
-50,50,36434.017155
-49,50,36488.214756
-50,50,36542.439637
-49,50,36596.676948
-50,50,36650.878127
-49,50,36705.141686
-50,50,36759.421243
-50,50,36813.636523
-49,50,36867.867135
-49,50,36922.118808
-50,50,36976.353391
-48,50,37030.58443
-50,50,37084.787833
-49,50,37139.021021
-50,50,37193.344971
-49,50,37247.551384
-49,50,37301.761616
-49,50,37356.02039
-50,50,37410.271468
-50,50,37464.579684
-48,50,37518.791766
-49,50,37572.979749
-50,50,37627.199059
-50,50,37681.442362
-50,50,37735.594092
-50,50,37789.856167
-49,50,37844.094029
-49,50,37898.304506
-49,50,37952.578018
-49,50,38006.781638
-50,50,38060.997377
-50,50,38115.216911
-50,50,38169.421546
-50,50,38223.63655
-3,50,38277.855497
-3,50,38329.656452
-3,50,38381.461029
-3,50,38433.301944
-3,50,38485.153876
-2,50,38536.993646
-3,50,38588.79487
-3,50,38640.59399
-3,50,38692.389229
-2,50,38744.208695
-50,50,38796.035636
-48,50,38850.283647
-49,50,38904.432741
-49,50,38958.66781
-49,50,39012.888144
-49,50,39067.085973
-50,50,39121.280835
-50,50,39175.495653
-50,50,39229.717635
-50,50,39283.962647
-48,50,39338.187057
-50,50,39392.437178
-49,50,39446.703963
-48,50,39500.93852
-49,50,39555.197532
-50,50,39609.422014
-50,50,39663.659261
-50,50,39717.935828
-50,50,39772.117069
-50,50,39826.351961
-49,50,39880.578998
-49,50,39934.84701
-50,50,39989.120076
-48,50,40043.408044
-47,50,40097.603345
-49,50,40151.797858
-50,50,40206.025943
-49,50,40260.254176
-50,50,40314.468626
-49,50,40368.715401
-50,50,40422.913268
-50,50,40477.159337
-49,50,40531.400558
-50,50,40585.62275
-49,50,40639.837804
-50,50,40694.06616
-50,50,40748.268836
-48,50,40802.557062
-50,50,40856.786848
-48,50,40911.013802
-49,50,40965.246748
-50,50,41019.455434
-49,50,41073.662942
-50,50,41127.857991
-50,50,41182.08215
-48,50,41236.304826
-49,50,41290.586618
-49,50,41344.86593
-50,50,41399.134695
-50,50,41453.421086
-4,50,41507.714964
-3,50,41559.522404
-3,50,41611.323572
-3,50,41663.135754
-3,50,41714.936713
-3,50,41766.733213
-3,50,41818.533685
-4,50,41870.332926
-4,50,41922.135087
-2,50,41973.936542
-50,50,42025.887413
-48,50,42080.215963
-48,50,42134.489001
-50,50,42188.719974
-50,50,42242.916943
-50,50,42297.154931
-50,50,42351.377922
-49,50,42405.599642
-50,50,42459.85635
-48,50,42514.09995
-50,50,42568.34031
-49,50,42622.627776
-50,50,42676.856126
-50,50,42731.03616
-50,50,42785.313552
-50,50,42839.529171
-49,50,42893.798973
-49,50,42948.006099
-49,50,43002.299318
-50,50,43056.516355
-49,50,43110.74372
-49,50,43164.96876
-50,50,43219.213802
-50,50,43273.4518
-50,50,43327.711138
-49,50,43382.015763
-50,50,43436.234028
-50,50,43490.519058
-50,50,43544.756172
-48,50,43598.943553
-50,50,43653.204461
-49,50,43707.371785
-50,50,43761.589849
-50,50,43815.799158
-50,50,43869.99287
-49,50,43924.239618
-50,50,43978.477543
-49,50,44032.72133
-49,50,44086.989187
-50,50,44141.157571
-50,50,44195.417895
-50,50,44249.658265
-50,50,44303.917439
-49,50,44358.14764
-50,50,44412.382052
-50,50,44466.617459
-48,50,44520.859798
-49,50,44575.133072
-50,50,44629.334929
-48,50,44683.575057
-3,50,44737.841014
-3,50,44789.639182
-3,50,44841.441352
-2,50,44893.240937
-3,50,44945.034619
-2,50,44996.840785
-4,50,45048.644109
-2,50,45100.457281
-3,50,45152.253072
-4,50,45204.049918
-50,50,45255.91796
-49,50,45310.218329
-50,50,45364.424879
-50,50,45418.651716
-49,50,45472.899876
-50,50,45527.138297
-49,50,45581.369266
-49,50,45635.653117
-50,50,45689.916677
-50,50,45744.140756
-49,50,45798.303133
-50,50,45852.57924
-50,50,45906.814381
-50,50,45961.039867
-49,50,46015.229012
-49,50,46069.434976
-50,50,46123.676231
-50,50,46177.901438
-50,50,46232.091905
-50,50,46286.322263
-50,50,46340.545959
-50,50,46394.776526
-48,50,46448.971769
-49,50,46503.185415
-50,50,46557.447136
-50,50,46611.665191
-50,50,46665.946054
-50,50,46720.084774
-49,50,46774.324611
-49,50,46828.568337
-50,50,46882.80735
-49,50,46937.057138
-50,50,46991.303124
-49,50,47045.528901
-50,50,47099.781226
-50,50,47153.956039
-47,50,47208.14537
-50,50,47262.3434
-49,50,47316.544969
-49,50,47370.749016
-48,50,47424.995172
-50,50,47479.190773
-49,50,47533.372479
-50,50,47587.562717
-50,50,47641.753796
-50,50,47696.009679
-50,50,47750.267226
-50,50,47804.539508
-50,50,47858.777632
-49,50,47912.977202
-2,50,47967.185681
-4,50,48018.991795
-2,50,48070.789969
-2,50,48122.595039
-3,50,48174.383987
-4,50,48226.187301
-2,50,48278.004905
-3,50,48329.824696
-3,50,48381.671911
-3,50,48433.496636
-49,50,48485.316503
-50,50,48539.529712
-50,50,48593.760487
-49,50,48648.007653
-49,50,48702.210965
-47,50,48756.473253
-49,50,48810.70377
-50,50,48864.906175
-50,50,48919.144754
-50,50,48973.364886
-49,50,49027.633098
-49,50,49081.88377
-50,50,49136.078789
-50,50,49190.287266
-50,50,49244.525968
-50,50,49298.752153
-50,50,49353.012449
-50,50,49407.236851
-50,50,49461.501718
-50,50,49515.758524
-50,50,49570.045111
-50,50,49624.268893
-50,50,49678.533563
-49,50,49732.806779
-50,50,49787.015175
-48,50,49841.231028
-49,50,49895.410659
-50,50,49949.642462
-50,50,50003.891224
-50,50,50058.110707
-49,50,50112.330835
-50,50,50166.621536
-48,50,50220.827654
-50,50,50275.059261
-50,50,50329.312057
-50,50,50383.544856
-50,50,50437.720372
-49,50,50491.938527
-48,50,50546.132389
-50,50,50600.353137
-49,50,50654.577365
-50,50,50708.873404
-50,50,50763.104984
-50,50,50817.394224
-48,50,50871.620087
-50,50,50925.883238
-50,50,50980.141486
-49,50,51034.320679
-49,50,51088.554538
-50,50,51142.807575
-3,50,51197.062573
-3,50,51248.886814
-10,50,51300.688377
-4,50,51352.486915
-3,50,51404.302088
-2,50,51456.097662
-3,50,51507.890288
-3,50,51559.692898
-3,50,51611.496461
-3,50,51663.292393
-50,50,51715.244258
-50,50,51769.583333
-50,50,51823.775092
-50,50,51877.970223
-50,50,51932.166137
-49,50,51986.407032
-49,50,52040.591616
-50,50,52094.837475
-50,50,52149.049289
-50,50,52203.253125
-49,50,52257.529469
-50,50,52311.773296
-49,50,52366.028841
-50,50,52420.251379
-48,50,52474.475663
-49,50,52528.68604
-50,50,52583.037138
-49,50,52637.247364
-50,50,52691.614429
-48,50,52745.812907
-47,50,52800.004338
-49,50,52854.220961
-50,50,52908.411228
-48,50,52962.619891
-44,50,53016.835031
-49,50,53071.067678
-50,50,53125.304255
-49,50,53179.515299
-50,50,53233.763815
-50,50,53288.052802
-50,50,53342.29487
-49,50,53396.520067
-50,50,53450.72795
-50,50,53504.988014
-50,50,53559.281471
-49,50,53613.544595
-50,50,53667.755357
-49,50,53721.972415
-50,50,53776.219615
-48,50,53830.455855
-50,50,53884.664013
-49,50,53938.846917
-50,50,53993.066866
-49,50,54047.317416
-50,50,54101.520127
-50,50,54155.763386
-50,50,54210.042854
-50,50,54264.284792
-50,50,54318.545824
-50,50,54372.746558
-5,50,54426.948267
-3,50,54478.75982
-2,50,54530.560993
-3,50,54582.355494
-4,50,54634.149134
-3,50,54685.951158
-4,50,54737.754153
-3,50,54789.540799
-2,50,54841.33758
-3,50,54893.144787
-48,50,54945.09936
-50,50,54999.418039
-50,50,55053.722295
-49,50,55107.937779
-50,50,55162.212729
-50,50,55216.433659
-50,50,55270.66742
-49,50,55324.912355
-49,50,55379.161442
-50,50,55433.373602
-50,50,55487.596108
-49,50,55541.866717
-48,50,55596.104658
-50,50,55650.366858
-50,50,55704.570102
-50,50,55758.808
-49,50,55813.00029
-50,50,55867.211061
-50,50,55921.446986
-50,50,55975.648014
-49,50,56029.945511
-50,50,56084.165514
-49,50,56138.364456
-50,50,56192.569602
-49,50,56246.781034
-49,50,56300.985278
-49,50,56355.265126
-49,50,56409.520936
-47,50,56463.78985
-50,50,56518.004101
-49,50,56572.200191
-50,50,56626.399657
-49,50,56680.605152
-49,50,56734.841672
-49,50,56789.074148
-49,50,56843.253445
-50,50,56897.407342
-47,50,56951.572029
-50,50,57005.862777
-49,50,57060.064971
-48,50,57114.285127
-49,50,57168.52517
-49,50,57222.707464
-50,50,57276.917346
-50,50,57331.122511
-48,50,57385.360357
-48,50,57439.59867
-49,50,57493.836807
-50,50,57548.048954
-50,50,57602.265398
-3,50,57656.463995
-2,50,57708.267667
-3,50,57760.06344
-3,50,57811.861887
-4,50,57863.665515
-4,50,57915.463477
-3,50,57967.255625
-3,50,58019.048122
-10,50,58070.859555
-3,50,58122.673167
-48,50,58174.56314
-50,50,58228.887086
-49,50,58283.0802
-50,50,58337.265097
-48,50,58391.439287
-50,50,58445.740595
-50,50,58499.944531
-50,50,58554.205842
-50,50,58608.505195
-50,50,58662.685477
-50,50,58716.926513
-50,50,58771.146593
-50,50,58825.330017
-50,50,58879.574625
-50,50,58933.779772
-50,50,58988.066529
-47,50,59042.299008
-50,50,59096.528143
-49,50,59150.8085
-50,50,59205.225623
-48,50,59259.447805
-50,50,59314.445807
-50,50,59369.014596
-49,50,59423.237615
-50,50,59477.407593
-48,50,59531.658535
-49,50,59586.370259
-50,50,59640.794189
-49,50,59695.125601
-50,50,59749.334541
-49,50,59803.568004
-50,50,59857.76622
-49,50,59912.60973
-50,50,59966.852649
-50,50,60021.084452
-50,50,60075.274909
-50,50,60129.588018
-49,50,60183.86022
-50,50,60249.077923
-50,50,60316.292422
-50,50,60370.525887
-50,50,60424.795579
-50,50,60479.01034
-49,50,60533.671903
-49,50,60587.979441
-49,50,60642.504328
-50,50,60696.992837
-50,50,60751.277078
-49,50,60805.485797
-49,50,60860.030506
-3,50,60932.407517
-4,50,60984.203635
-6,50,61036.006925
-3,50,61087.801505
-20,50,61139.594872
-4,50,61191.382101
-2,50,61243.182912
-22,50,61294.983612
-3,50,61346.784997
-13,50,61398.585104
-49,50,61450.381088
-50,50,61504.61117
-50,50,61558.806202
-50,50,61613.229099
-49,50,61667.437401
-49,50,61721.794802
-48,50,61777.462079
-50,50,61832.021985
-50,50,61887.330212
-50,50,61941.822195
-50,50,61996.417873
-49,50,62050.612583
-49,50,62104.929489
-50,50,62159.526538
-48,50,62214.136654
-50,50,62268.705783
-49,50,62322.920707
-49,50,62377.486087
-50,50,62431.729387
-50,50,62486.003525
-50,50,62540.244676
-49,50,62594.490878
-49,50,62648.769888
-50,50,62702.975873
-50,50,62757.39292
-49,50,62811.84291
-50,50,62866.200359
-49,50,62920.43565
-50,50,62974.783599
-50,50,63029.199833
-50,50,63083.388714
-50,50,63137.626094
-49,50,63191.811344
-49,50,63246.002377
-50,50,63300.499877
-50,50,63354.713008
-50,50,63408.955431
-50,50,63463.229245
-50,50,63517.489459
-50,50,63571.723125
-49,50,63625.972053
-50,50,63680.312746
-48,50,63734.471897
-50,50,63788.865842
-49,50,63843.08944
-48,50,63897.412404
-50,50,63951.581932
-49,50,64005.820632
-50,50,64060.061188
-48,50,64114.417286
-35,50,64168.666551
-13,50,64220.458154
-6,50,64272.25044
-7,50,64324.043191
-5,50,64375.82914
