# {"t_start": 1602725079.8038008, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-48,50,16731.409237
-50,50,16785.627522
-50,50,16839.814135
-50,50,16894.008825
-50,50,16948.210944
-50,50,17002.38696
-49,50,17056.577432
-50,50,17110.801109
-49,50,17165.025024
-49,50,17219.21703
-50,50,17273.442866
-49,50,17327.626058
-48,50,17381.822184
-50,50,17436.060064
-49,50,17490.233509
-48,50,17544.444971
-49,50,17598.637768
-50,50,17652.830761
-50,50,17707.00245
-50,50,17761.177743
-50,50,17815.37746
-50,50,17869.584442
-48,50,17923.777803
-50,50,17977.986742
-48,50,18032.145444
-50,50,18086.375595
-49,50,18140.596942
-48,50,18194.787043
-49,50,18248.973634
-47,50,18303.188132
-50,50,18357.37623
-50,50,18411.598605
-50,50,18465.792489
-49,50,18519.9998
-49,50,18574.173286
-50,50,18628.359239
-49,50,18682.539324
-50,50,18736.776786
-50,50,18790.998049
-48,50,18845.173581
-5,50,18899.337799
-3,50,18951.129576
-3,50,19002.924321
-10,50,19054.724465
-3,50,19106.513868
-23,50,19158.320084
-4,50,19210.128303
-19,50,19261.930508
-3,50,19313.745078
-4,50,19365.569337
-49,50,19417.391909
-50,50,19471.642315
-49,50,19525.850418
-50,50,19580.077846
-50,50,19634.340164
-50,50,19688.514238
-50,50,19742.770261
-50,50,19796.942598
-49,50,19851.169644
-50,50,19905.346839
-50,50,19959.514305
-49,50,20013.779326
-50,50,20067.996566
-50,50,20122.230486
-48,50,20176.408896
-49,50,20230.625984
-49,50,20284.818534
-49,50,20339.035737
-50,50,20393.308201
-50,50,20447.586822
-49,50,20501.806136
-48,50,20556.028324
-50,50,20610.327089
-46,50,20664.582629
-47,50,20718.852638
-49,50,20773.104994
-49,50,20827.335493
-50,50,20881.59667
-49,50,20935.79879
-48,50,20990.05697
-50,50,21044.286916
-50,50,21098.552428
-50,50,21152.803177
-50,50,21207.028988
-50,50,21261.294338
-50,50,21315.534093
-50,50,21369.770752
-50,50,21423.925927
-50,50,21478.123705
-50,50,21532.345708
-49,50,21586.542361
-50,50,21640.76493
-50,50,21695.067377
-50,50,21749.263656
-50,50,21803.475278
-48,50,21857.658783
-46,50,21911.900214
-48,50,21966.142795
-49,50,22020.366637
-49,50,22074.592793
-3,50,22128.790236
-4,50,22180.583814
-25,50,22232.387058
-4,50,22284.186838
-24,50,22335.986693
-30,50,22387.784621
-3,50,22439.576029
-3,50,22491.37575
-3,50,22543.170224
-3,50,22594.970583
-50,50,22646.826365
-48,50,22701.160418
-50,50,22755.414952
-50,50,22809.616678
-50,50,22863.868038
-50,50,22918.068007
-50,50,22972.259489
-49,50,23026.477484
-49,50,23080.68705
-48,50,23134.869538
-49,50,23189.131644
-49,50,23243.364956
-50,50,23297.556379
-49,50,23351.808692
-50,50,23406.03392
-49,50,23460.272884
-48,50,23514.503626
-49,50,23568.706535
-50,50,23622.910703
-50,50,23677.127928
-49,50,23731.37742
-49,50,23785.633615
-49,50,23839.799682
-50,50,23894.001194
-47,50,23948.155726
-49,50,24002.36827
-48,50,24056.635509
-50,50,24110.832506
-49,50,24165.037413
-50,50,24219.264863
-50,50,24273.461223
-50,50,24327.688375
-49,50,24381.91872
-48,50,24436.109768
-49,50,24490.304934
-49,50,24544.496106
-48,50,24598.743917
-50,50,24652.982755
-49,50,24707.198755
-49,50,24761.463496
-50,50,24815.688756
-49,50,24869.967963
-49,50,24924.212495
-50,50,24978.421745
-50,50,25032.6453
-47,50,25086.92644
-50,50,25141.121231
-48,50,25195.373564
-48,50,25249.627155
-50,50,25303.878208
-3,50,25358.175582
-24,50,25409.983263
-18,50,25461.811167
-3,50,25513.617508
-3,50,25565.437299
-3,50,25617.285611
-4,50,25669.092652
-18,50,25720.901689
-3,50,25772.712439
-5,50,25824.522067
-48,50,25876.359008
-50,50,25930.558369
-50,50,25984.762683
-50,50,26039.058468
-49,50,26093.309222
-49,50,26147.541511
-50,50,26201.917432
-50,50,26256.126203
-50,50,26310.318148
-49,50,26364.520424
-50,50,26418.761995
-48,50,26472.990492
-50,50,26527.200464
-49,50,26581.515803
-48,50,26635.692578
-49,50,26689.952003
-50,50,26744.197169
-47,50,26798.548542
-48,50,26852.765274
-49,50,26906.979998
-49,50,26961.234267
-49,50,27015.511463
-50,50,27069.742615
-50,50,27124.030189
-45,50,27178.233999
-50,50,27232.468987
-50,50,27286.758539
-49,50,27340.945629
-48,50,27395.157475
-47,50,27449.358341
-48,50,27503.613487
-50,50,27557.841458
-50,50,27612.081024
-50,50,27666.289039
-49,50,27720.50214
-50,50,27774.735067
-49,50,27828.953995
-50,50,27883.157861
-49,50,27937.356745
-48,50,27991.528986
-49,50,28045.75481
-50,50,28100.011201
-49,50,28154.311828
-49,50,28208.556627
-50,50,28262.791588
-49,50,28317.019926
-49,50,28371.258798
-49,50,28425.498238
-50,50,28479.781835
-50,50,28534.005778
-4,50,28588.225987
-3,50,28640.034113
-4,50,28691.846408
-4,50,28743.642921
-4,50,28795.437534
-3,50,28847.232806
-3,50,28899.032394
-3,50,28950.832808
-4,50,29002.628126
-3,50,29054.429946
-50,50,29106.269415
-50,50,29160.599638
-50,50,29214.797075
-50,50,29269.04241
-50,50,29323.285693
-50,50,29377.492694
-50,50,29431.707174
-47,50,29485.925869
-50,50,29540.18124
-49,50,29594.381982
-50,50,29648.630769
-50,50,29702.858847
-50,50,29757.038361
-49,50,29811.234412
-50,50,29865.449308
-50,50,29919.71318
-49,50,29973.949791
-50,50,30028.16635
-50,50,30082.393973
-48,50,30136.626051
-50,50,30190.816418
-50,50,30245.077374
-50,50,30299.345898
-49,50,30353.594259
-49,50,30407.871827
-50,50,30462.065777
-50,50,30516.287447
-48,50,30570.507873
-50,50,30624.746074
-49,50,30678.954366
-50,50,30733.247869
-50,50,30787.448556
-50,50,30841.704921
-48,50,30895.960995
-50,50,30950.16275
-49,50,31004.373085
-49,50,31058.654611
-50,50,31112.906986
-50,50,31167.166641
-49,50,31221.423541
-49,50,31275.629978
-48,50,31329.893514
-50,50,31384.151556
-50,50,31438.347302
-49,50,31492.548753
-49,50,31546.843608
-50,50,31601.024201
-49,50,31655.262161
-48,50,31709.523426
-50,50,31763.716375
-2,50,31818.013982
-2,50,31869.820209
-2,50,31921.617398
-3,50,31973.413721
-3,50,32025.216309
-2,50,32077.029554
-3,50,32128.855224
-5,50,32180.691754
-4,50,32232.527743
-2,50,32284.337353
-49,50,32336.175597
-50,50,32390.369888
-50,50,32444.629864
-50,50,32498.881464
-50,50,32553.102268
-49,50,32607.315644
-49,50,32661.532086
-49,50,32715.822072
-47,50,32770.064956
-50,50,32824.292364
-49,50,32878.525402
-48,50,32932.777571
-49,50,32987.034002
-48,50,33041.426467
-49,50,33095.680796
-48,50,33149.880764
-50,50,33204.132341
-50,50,33258.311476
-50,50,33312.533515
-49,50,33366.759386
-50,50,33421.018695
-50,50,33475.266335
-50,50,33529.453487
-50,50,33583.726049
-50,50,33638.077834
-48,50,33692.364816
-50,50,33746.542117
-47,50,33800.982667
-49,50,33855.247928
-50,50,33909.476825
-49,50,33963.670821
-49,50,34017.904807
-50,50,34072.11131
-50,50,34126.366253
-49,50,34180.587031
-50,50,34234.8754
-50,50,34289.087725
-50,50,34343.257729
-48,50,34397.529245
-50,50,34451.767684
-49,50,34505.989206
-48,50,34560.211065
-48,50,34614.546484
-48,50,34668.762394
-49,50,34722.940378
-49,50,34777.142302
-49,50,34831.430882
-50,50,34885.666694
-50,50,34939.881287
-49,50,34994.10212
-2,50,35048.314353
-3,50,35100.111444
-3,50,35151.906157
-3,50,35203.706609
-2,50,35255.511278
-2,50,35307.314334
-3,50,35359.107076
-3,50,35410.897808
-3,50,35462.695059
-4,50,35514.492889
-50,50,35566.353245
-48,50,35620.687183
-49,50,35674.930588
-50,50,35729.142832
-50,50,35783.417753
-50,50,35837.64236
-50,50,35891.879539
-50,50,35946.105898
-49,50,36000.323393
-48,50,36054.534602
-50,50,36108.78755
-50,50,36163.013732
-50,50,36217.214003
-49,50,36271.401325
-50,50,36325.591893
-50,50,36379.792477
-50,50,36433.990935
-49,50,36488.192595
-50,50,36542.417408
-49,50,36596.654101
-50,50,36650.856312
-50,50,36705.124696
-50,50,36759.363591
-49,50,36813.614233
-49,50,36867.845557
-50,50,36922.097289
-49,50,36976.334772
-50,50,37030.563714
-50,50,37084.766953
-49,50,37138.997231
-50,50,37193.326833
-50,50,37247.52512
-49,50,37301.74065
-50,50,37355.998988
-50,50,37410.246617
-50,50,37464.559712
-50,50,37518.774707
-50,50,37572.959128
-49,50,37627.194139
-49,50,37681.388055
-50,50,37735.5714
-50,50,37789.83445
-50,50,37844.072329
-50,50,37898.267743
-49,50,37952.556379
-50,50,38006.759868
-48,50,38060.978338
-50,50,38115.229381
-50,50,38169.396496
-49,50,38223.612172
-2,50,38277.837225
-4,50,38329.631244
-3,50,38381.439701
-2,50,38433.241208
-4,50,38485.047315
-3,50,38536.858876
-3,50,38588.703381
-4,50,38640.532526
-2,50,38692.386103
-3,50,38744.196579
-50,50,38796.024973
-50,50,38850.265574
-50,50,38904.413945
-48,50,38958.638296
-50,50,39012.866775
-50,50,39067.065641
-49,50,39121.256311
-50,50,39175.475455
-50,50,39229.694131
-49,50,39283.938387
-48,50,39338.145423
-50,50,39392.414892
-50,50,39446.69275
-50,50,39500.916732
-48,50,39555.171193
-48,50,39609.39889
-50,50,39663.637595
-50,50,39717.885668
-49,50,39772.095597
-49,50,39826.32974
-49,50,39880.558961
-49,50,39934.82724
-50,50,39989.10232
-50,50,40043.382056
-47,50,40097.586142
-49,50,40151.781924
-50,50,40206.006284
-50,50,40260.232196
-49,50,40314.44822
-50,50,40368.692831
-50,50,40422.88767
-48,50,40477.134704
-48,50,40531.379407
-50,50,40585.602126
-49,50,40639.812254
-50,50,40694.046468
-50,50,40748.252642
-49,50,40802.497514
-50,50,40856.765149
-49,50,40911.001831
-48,50,40965.22405
-49,50,41019.439592
-49,50,41073.641265
-50,50,41127.835356
-48,50,41182.055911
-49,50,41236.291341
-50,50,41290.569085
-50,50,41344.846743
-50,50,41399.11148
-50,50,41453.399315
-3,50,41507.694202
-4,50,41559.498175
-4,50,41611.302571
-3,50,41663.112615
-2,50,41714.914479
-4,50,41766.714079
-4,50,41818.516461
-2,50,41870.311547
-3,50,41922.113387
-3,50,41973.913775
-50,50,42025.864501
-48,50,42080.194045
-50,50,42134.469085
-50,50,42188.721271
-50,50,42242.899938
-50,50,42297.136284
-50,50,42351.36035
-48,50,42405.614693
-50,50,42459.833462
-49,50,42514.076701
-50,50,42568.318612
-48,50,42622.606078
-50,50,42676.852835
-50,50,42731.022358
-50,50,42785.291213
-50,50,42839.50325
-50,50,42893.769131
-49,50,42947.984628
-49,50,43002.27763
-49,50,43056.491965
-49,50,43110.710594
-50,50,43164.947883
-49,50,43219.193396
-50,50,43273.425133
-50,50,43327.682636
-50,50,43381.982539
-50,50,43436.213426
-49,50,43490.494549
-50,50,43544.730399
-49,50,43598.930993
-50,50,43653.157531
-49,50,43707.351238
-48,50,43761.565389
-49,50,43815.770504
-48,50,43869.971704
-49,50,43924.214729
-50,50,43978.455796
-50,50,44032.693853
-50,50,44086.964021
-48,50,44141.138393
-50,50,44195.39675
-50,50,44249.635564
-50,50,44303.894588
-49,50,44358.125931
-47,50,44412.360686
-49,50,44466.593293
-48,50,44520.839795
-50,50,44575.106218
-49,50,44629.31215
-50,50,44683.552212
-4,50,44737.829967
-2,50,44789.653462
-4,50,44841.497615
-4,50,44893.346464
-3,50,44945.138958
-4,50,44996.94162
-3,50,45048.749082
-3,50,45100.560348
-5,50,45152.359393
-3,50,45204.164251
-50,50,45256.006663
-48,50,45310.189866
-49,50,45364.399405
-49,50,45418.629991
-50,50,45472.882636
-50,50,45527.116935
-49,50,45581.34812
-50,50,45635.643226
-49,50,45689.891366
-50,50,45744.11923
-50,50,45798.286726
-50,50,45852.559549
-50,50,45906.791073
-50,50,45961.008231
-49,50,46015.213505
-49,50,46069.414799
-49,50,46123.654426
-48,50,46177.877434
-49,50,46232.072171
-49,50,46286.300626
-50,50,46340.524284
-50,50,46394.750931
-50,50,46448.949296
-48,50,46503.172629
-50,50,46557.383501
-49,50,46611.644051
-50,50,46665.923263
-50,50,46720.064495
-50,50,46774.301975
-50,50,46828.545013
-50,50,46882.78941
-50,50,46937.000481
-50,50,46991.27428
-49,50,47045.506642
-49,50,47099.727382
-50,50,47153.942988
-48,50,47208.127693
-49,50,47262.320471
-49,50,47316.509075
-50,50,47370.731238
-49,50,47424.979798
-50,50,47479.171559
-50,50,47533.350589
-50,50,47587.533741
-48,50,47641.731228
-50,50,47695.992447
-50,50,47750.239549
-50,50,47804.523278
-50,50,47858.756687
-50,50,47912.981153
-3,50,47967.163687
-2,50,48018.981803
-2,50,48070.777186
-2,50,48122.628147
-3,50,48174.481142
-3,50,48226.290123
-2,50,48278.090149
-3,50,48329.881433
-3,50,48381.68107
-3,50,48433.477458
-50,50,48485.295629
-50,50,48539.509749
-49,50,48593.737226
-50,50,48647.978162
-50,50,48702.189306
-49,50,48756.456151
-50,50,48810.690864
-48,50,48864.886199
-50,50,48919.122026
-49,50,48973.343569
-49,50,49027.609931
-50,50,49081.862084
-50,50,49136.052859
-50,50,49190.26285
-50,50,49244.526689
-48,50,49298.726656
-48,50,49352.990617
-50,50,49407.221313
-49,50,49461.481591
-49,50,49515.732756
-49,50,49570.02621
-50,50,49624.247353
-49,50,49678.515466
-49,50,49732.786888
-49,50,49786.992794
-49,50,49841.207
-49,50,49895.388621
-49,50,49949.619268
-50,50,50003.869707
-50,50,50058.088234
-49,50,50112.329906
-48,50,50166.591555
-48,50,50220.798893
-48,50,50275.03928
-50,50,50329.28956
-50,50,50383.524919
-50,50,50437.697205
-49,50,50491.915644
-50,50,50546.109024
-50,50,50600.335113
-49,50,50654.555665
-50,50,50708.850896
-49,50,50763.080341
-50,50,50817.362351
-49,50,50871.601419
-50,50,50925.861466
-50,50,50980.117161
-50,50,51034.311072
-50,50,51088.539689
-50,50,51142.783564
-2,50,51197.070795
-4,50,51248.909274
-3,50,51300.762478
-9,50,51352.590265
-3,50,51404.391914
-2,50,51456.200633
-3,50,51507.996135
-3,50,51559.795491
-3,50,51611.60228
-3,50,51663.39285
-50,50,51715.223247
-50,50,51769.55766
-48,50,51823.74752
-49,50,51877.949985
-49,50,51932.145671
-50,50,51986.388413
-50,50,52040.569918
-49,50,52094.814001
-49,50,52149.028673
-50,50,52203.23348
-50,50,52257.507082
-49,50,52311.751198
-49,50,52365.989401
-48,50,52420.226844
-50,50,52474.453509
-50,50,52528.664946
-49,50,52583.011132
-49,50,52637.268201
-50,50,52691.570902
-50,50,52745.791298
-49,50,52799.979862
-49,50,52854.199676
-50,50,52908.386058
-50,50,52962.596814
-49,50,53016.813377
-50,50,53071.045944
-50,50,53125.282429
-49,50,53179.501723
-49,50,53233.740824
-49,50,53288.030771
-49,50,53342.273384
-50,50,53396.498355
-47,50,53450.707752
-49,50,53504.987817
-50,50,53559.260417
-50,50,53613.524483
-50,50,53667.737556
-50,50,53721.943974
-49,50,53776.197735
-50,50,53830.434377
-49,50,53884.642519
-50,50,53938.825218
-50,50,53993.046679
-50,50,54047.294246
-50,50,54101.499507
-49,50,54155.741952
-49,50,54210.021109
-49,50,54264.254878
-49,50,54318.518726
-49,50,54372.725993
-2,50,54426.941141
-3,50,54478.792163
-2,50,54530.639378
-4,50,54582.456825
-4,50,54634.254327
-3,50,54686.054612
-4,50,54737.852458
-5,50,54789.648297
-2,50,54841.466958
-2,50,54893.283585
-49,50,54945.133276
-50,50,54999.395868
-50,50,55053.682168
-49,50,55107.909479
-50,50,55162.18927
-49,50,55216.413863
-47,50,55270.644447
-50,50,55324.891119
-50,50,55379.13254
-50,50,55433.353343
-50,50,55487.602054
-50,50,55541.845019
-50,50,55596.08182
-50,50,55650.31482
-50,50,55704.551211
-49,50,55758.78808
-50,50,55812.979841
-49,50,55867.195384
-47,50,55921.425362
-50,50,55975.628408
-50,50,56029.904158
-48,50,56084.14281
-49,50,56138.321415
-50,50,56192.545249
-50,50,56246.759181
-49,50,56300.965748
-49,50,56355.243427
-49,50,56409.498471
-49,50,56463.771558
-49,50,56517.981482
-49,50,56572.177371
-50,50,56626.376176
-49,50,56680.582191
-48,50,56734.82158
-50,50,56789.046801
-49,50,56843.231876
-49,50,56897.408051
-48,50,56951.549379
-49,50,57005.84038
-49,50,57060.040593
-44,50,57114.261565
-50,50,57168.503707
-49,50,57222.686255
-50,50,57276.894858
-50,50,57331.097786
-49,50,57385.343905
-50,50,57439.574697
-48,50,57493.81056
-49,50,57548.027416
-50,50,57602.240596
-3,50,57656.448789
-2,50,57708.243649
-2,50,57760.043449
-2,50,57811.840105
-3,50,57863.644096
-3,50,57915.440699
-3,50,57967.236208
-2,50,58019.037598
-3,50,58070.874744
-4,50,58122.697453
-49,50,58174.543511
-50,50,58228.869059
-50,50,58283.053858
-50,50,58337.243189
-48,50,58391.417588
-49,50,58445.718778
-50,50,58499.922833
-49,50,58554.184144
-50,50,58608.476893
-50,50,58662.670222
-50,50,58716.905897
-49,50,58771.124871
-49,50,58825.310526
-49,50,58879.557844
-50,50,58933.760651
-50,50,58988.044807
-50,50,59042.27899
-49,50,59096.509451
-50,50,59150.78459
-49,50,59205.205153
-50,50,59259.428786
-50,50,59314.43332
-49,50,59368.993017
-49,50,59423.202682
-50,50,59477.385681
-49,50,59531.63168
-49,50,59586.354439
-48,50,59640.770829
-48,50,59695.103993
-50,50,59749.314063
-50,50,59803.550923
-50,50,59857.743758
-50,50,59912.590055
-49,50,59966.825874
-49,50,60021.06656
-50,50,60075.255045
-48,50,60129.569366
-48,50,60183.834101
-47,50,60249.045614
-50,50,60316.272272
-50,50,60370.509019
-50,50,60424.770391
-50,50,60478.984593
-50,50,60533.65212
-50,50,60587.961981
-48,50,60642.489846
-49,50,60696.977195
-50,50,60751.266119
-48,50,60805.462127
-49,50,60860.008037
-28,50,60932.410825
-12,50,60984.200308
-11,50,61035.980135
-2,50,61087.765815
-10,50,61139.553424
-3,50,61191.34563
-3,50,61243.144002
-3,50,61294.93801
-21,50,61346.739467
-5,50,61398.529269
-49,50,61450.330108
-50,50,61504.590259
-50,50,61558.785036
-50,50,61613.212101
-50,50,61667.41262
-50,50,61721.760705
-50,50,61777.440381
-50,50,61832.008532
-50,50,61887.303858
-47,50,61941.797161
-50,50,61996.399708
-49,50,62050.596397
-49,50,62104.912245
-49,50,62159.506057
-50,50,62214.114321
-50,50,62268.68901
-50,50,62322.896545
-50,50,62377.468512
-50,50,62431.714351
-50,50,62485.981165
-49,50,62540.225004
-50,50,62594.469999
-49,50,62648.742305
-48,50,62702.961203
-48,50,62757.366554
-49,50,62811.825814
-50,50,62866.177767
-50,50,62920.412746
-49,50,62974.766381
-50,50,63029.18103
-50,50,63083.364409
-49,50,63137.604512
-49,50,63191.7971
-50,50,63245.992015
-50,50,63300.483533
-50,50,63354.689777
-49,50,63408.921287
-49,50,63463.203784
-49,50,63517.473065
-48,50,63571.713391
-50,50,63625.951379
-50,50,63680.287447
-50,50,63734.445238
-50,50,63788.846966
-49,50,63843.072951
-50,50,63897.387954
-49,50,63951.558461
-50,50,64005.794236
-50,50,64060.033503
-50,50,64114.386265
-37,50,64168.645758
-21,50,64220.439566
-9,50,64272.227327
-37,50,64324.021074
-8,50,64375.805789
