# {"t_start": 1602725079.7174854, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-2,50,38588.735219
-3,50,38640.533944
-4,50,38692.325499
-3,50,38744.148748
-50,50,38796.007191
-50,50,38850.350036
-48,50,38904.499467
-49,50,38958.724689
-48,50,39012.952401
-49,50,39067.153578
-49,50,39121.345052
-49,50,39175.586196
-49,50,39229.782977
-50,50,39284.048196
-49,50,39338.227969
-50,50,39392.49491
-49,50,39446.767453
-48,50,39501.003351
-49,50,39555.25724
-50,50,39609.486749
-49,50,39663.717612
-48,50,39717.971964
-49,50,39772.187756
-50,50,39826.416324
-49,50,39880.643023
-49,50,39934.912061
-50,50,39989.184672
-50,50,40043.474141
-47,50,40097.673591
-48,50,40151.862345
-50,50,40206.092177
-50,50,40260.337128
-50,50,40314.536809
-49,50,40368.779947
-50,50,40422.973985
-49,50,40477.221256
-50,50,40531.469959
-47,50,40585.690844
-50,50,40639.902532
-49,50,40694.129143
-49,50,40748.338827
-50,50,40802.584129
-50,50,40856.852904
-50,50,40911.08209
-50,50,40965.32421
-49,50,41019.516961
-50,50,41073.728689
-49,50,41127.921774
-49,50,41182.144151
-49,50,41236.399505
-49,50,41290.652967
-47,50,41344.930424
-50,50,41399.199228
-50,50,41453.504454
-2,50,41507.779549
-3,50,41559.584363
-3,50,41611.393992
-3,50,41663.205952
-3,50,41715.048363
-3,50,41766.904501
-3,50,41818.726242
-2,50,41870.52636
-3,50,41922.326383
-2,50,41974.125433
-49,50,42025.953113
-48,50,42080.280359
-49,50,42134.555574
-50,50,42188.784617
-48,50,42242.982188
-50,50,42297.219436
-49,50,42351.442444
-48,50,42405.665818
-49,50,42459.91961
-50,50,42514.168802
-49,50,42568.407924
-47,50,42622.694523
-50,50,42676.92175
-46,50,42731.098539
-50,50,42785.376017
-49,50,42839.589637
-50,50,42893.850627
-49,50,42948.072252
-49,50,43002.36397
-50,50,43056.581386
-50,50,43110.822725
-48,50,43165.034678
-50,50,43219.279605
-50,50,43273.511416
-49,50,43327.768926
-50,50,43382.076523
-50,50,43436.317884
-50,50,43490.592331
-50,50,43544.821174
-49,50,43599.008093
-49,50,43653.256438
-50,50,43707.436624
-50,50,43761.652098
-50,50,43815.862849
-50,50,43870.058565
-48,50,43924.302381
-50,50,43978.542278
-48,50,44032.780185
-49,50,44087.053562
-49,50,44141.23335
-49,50,44195.482965
-48,50,44249.721838
-49,50,44303.982648
-49,50,44358.213672
-49,50,44412.446015
-48,50,44466.67833
-49,50,44520.929845
-49,50,44575.192938
-50,50,44629.399629
-50,50,44683.637297
-3,50,44737.906699
-3,50,44789.701601
-3,50,44841.501724
-4,50,44893.305511
-3,50,44945.099235
-4,50,44996.902886
-4,50,45048.72746
-2,50,45100.521955
-3,50,45152.318972
-4,50,45204.115668
-50,50,45255.985074
-49,50,45310.27559
-50,50,45364.506728
-49,50,45418.716554
-49,50,45472.964527
-50,50,45527.202849
-47,50,45581.434272
-50,50,45635.727467
-50,50,45689.978309
-49,50,45744.205647
-48,50,45798.368791
-48,50,45852.649999
-50,50,45906.877578
-50,50,45961.094546
-50,50,46015.296042
-48,50,46069.499544
-50,50,46123.742524
-49,50,46177.964552
-48,50,46232.15944
-50,50,46286.38724
-48,50,46340.610576
-49,50,46394.837507
-49,50,46449.064425
-50,50,46503.245375
-49,50,46557.469888
-50,50,46611.732045
-50,50,46666.008574
-49,50,46720.152585
-49,50,46774.375539
-50,50,46828.632386
-50,50,46882.874474
-48,50,46937.087759
-49,50,46991.360606
-48,50,47045.596068
-49,50,47099.813698
-50,50,47154.025227
-48,50,47208.209986
-50,50,47262.408072
-49,50,47316.598211
-50,50,47370.817388
-50,50,47425.065774
-50,50,47479.260009
-48,50,47533.437186
-49,50,47587.619967
-49,50,47641.819631
-49,50,47696.076797
-50,50,47750.338256
-50,50,47804.605165
-49,50,47858.841839
-47,50,47913.041978
-2,50,47967.262689
-3,50,48019.057526
-3,50,48070.858354
-3,50,48122.655223
-2,50,48174.44682
-3,50,48226.248454
-2,50,48278.049948
-2,50,48329.841789
-2,50,48381.641762
-5,50,48433.441261
-48,50,48485.298393
-49,50,48539.595751
-49,50,48593.825043
-50,50,48648.062802
-49,50,48702.276328
-50,50,48756.538606
-50,50,48810.769324
-50,50,48864.970792
-50,50,48919.210243
-50,50,48973.438637
-49,50,49027.699361
-49,50,49081.952188
-50,50,49136.137727
-49,50,49190.348285
-50,50,49244.590868
-50,50,49298.813787
-49,50,49353.078383
-50,50,49407.308213
-46,50,49461.572788
-50,50,49515.900299
-50,50,49570.109919
-50,50,49624.33375
-50,50,49678.599692
-49,50,49732.874141
-49,50,49787.079364
-47,50,49841.292003
-50,50,49895.476121
-48,50,49949.705544
-50,50,50003.955562
-50,50,50058.173536
-49,50,50112.396527
-50,50,50166.676978
-49,50,50220.892827
-50,50,50275.124713
-50,50,50329.377979
-49,50,50383.625993
-49,50,50437.785942
-49,50,50492.007707
-49,50,50546.194984
-49,50,50600.415525
-49,50,50654.638236
-49,50,50708.931311
-50,50,50763.162867
-50,50,50817.448384
-49,50,50871.684842
-49,50,50925.947781
-50,50,50980.20378
-48,50,51034.390809
-49,50,51088.61889
-50,50,51142.86791
-3,50,51197.129926
-3,50,51248.97097
-3,50,51300.829446
-3,50,51352.678295
-4,50,51404.478879
-2,50,51456.287454
-4,50,51508.081932
-4,50,51559.906582
-2,50,51611.749529
-3,50,51663.594221
-50,50,51715.4343
-50,50,51769.655492
-50,50,51823.83372
-50,50,51878.040545
-50,50,51932.234606
-50,50,51986.470404
-50,50,52040.665258
-50,50,52094.902054
-50,50,52149.111957
-49,50,52203.319477
-47,50,52257.594443
-50,50,52311.837703
-50,50,52366.075716
-49,50,52420.316562
-50,50,52474.539825
-49,50,52528.777571
-50,50,52583.098251
-50,50,52637.31425
-50,50,52691.656297
-50,50,52745.894263
-48,50,52800.067025
-49,50,52854.284976
-49,50,52908.472373
-49,50,52962.679685
-49,50,53016.903174
-50,50,53071.141135
-49,50,53125.377934
-50,50,53179.579914
-50,50,53233.827938
-48,50,53288.122474
-50,50,53342.361995
-50,50,53396.591526
-48,50,53450.792246
-50,50,53505.076782
-50,50,53559.347667
-49,50,53613.6118
-47,50,53667.819937
-50,50,53722.027959
-50,50,53776.285235
-48,50,53830.522427
-49,50,53884.727804
-48,50,53938.911533
-50,50,53993.131371
-50,50,54047.378561
-50,50,54101.580756
-50,50,54155.828145
-50,50,54210.126606
-50,50,54264.339644
-50,50,54318.605012
-50,50,54372.809395
-3,50,54427.012882
-4,50,54478.826082
-2,50,54530.624946
-2,50,54582.421109
-3,50,54634.210593
-3,50,54686.016392
-3,50,54737.819583
-2,50,54789.619765
-3,50,54841.428557
-3,50,54893.23907
-50,50,54945.152863
-50,50,54999.534178
-49,50,55053.768256
-50,50,55107.9956
-50,50,55162.275583
-50,50,55216.498159
-50,50,55270.730772
-50,50,55324.985465
-49,50,55379.222204
-49,50,55433.43548
-50,50,55487.662457
-49,50,55541.927874
-49,50,55596.168185
-49,50,55650.405207
-48,50,55704.63467
-49,50,55758.872638
-49,50,55813.072059
-50,50,55867.278136
-50,50,55921.513982
-50,50,55975.715724
-48,50,56029.982334
-49,50,56084.229713
-50,50,56138.417942
-46,50,56192.638728
-50,50,56246.848065
-50,50,56301.049892
-49,50,56355.332892
-49,50,56409.587882
-50,50,56463.854465
-49,50,56518.069638
-49,50,56572.263219
-50,50,56626.463454
-50,50,56680.667893
-50,50,56734.906525
-49,50,56789.134121
-50,50,56843.318826
-50,50,56897.471782
-47,50,56951.634758
-50,50,57005.926586
-48,50,57060.128072
-50,50,57114.388515
-49,50,57168.587969
-50,50,57222.786652
-49,50,57276.981482
-48,50,57331.181646
-49,50,57385.42555
-50,50,57439.661012
-50,50,57493.896958
-50,50,57548.113667
-48,50,57602.325706
-3,50,57656.526657
-8,50,57708.329864
-2,50,57760.125531
-8,50,57811.925311
-2,50,57863.729142
-2,50,57915.526958
-2,50,57967.336936
-2,50,58019.123907
-3,50,58070.947823
-2,50,58122.779472
-50,50,58174.628345
-49,50,58228.953129
-49,50,58283.133233
-50,50,58337.331099
-50,50,58391.503457
-49,50,58445.806578
-48,50,58500.015687
-50,50,58554.271405
-50,50,58608.560442
-50,50,58662.751939
-49,50,58716.990521
-49,50,58771.212468
-49,50,58825.395985
-46,50,58879.644228
-50,50,58933.846591
-50,50,58988.131256
-48,50,59042.362471
-50,50,59096.614909
-49,50,59150.890127
-48,50,59205.2959
-50,50,59259.516284
-49,50,59314.518011
-49,50,59369.077233
-50,50,59423.290995
-50,50,59477.478006
-49,50,59531.7155
-49,50,59586.430358
-50,50,59640.861252
-50,50,59695.1892
-49,50,59749.399931
-50,50,59803.641675
-50,50,59857.831686
-50,50,59912.67343
-49,50,59966.911353
-49,50,60021.148598
-50,50,60075.342641
-50,50,60129.651706
-50,50,60183.918421
-50,50,60249.131955
-49,50,60316.370885
-50,50,60370.5927
-49,50,60424.862972
-49,50,60479.081257
-50,50,60533.739319
-50,50,60588.045764
-50,50,60642.567336
-50,50,60697.061774
-50,50,60751.342762
-49,50,60805.547616
-49,50,60860.093156
-5,50,60932.492879
-7,50,60984.281121
-3,50,61036.076485
-28,50,61087.87184
-3,50,61139.661966
-9,50,61191.465224
-22,50,61243.265428
-2,50,61295.064904
-7,50,61346.847484
-23,50,61398.648736
-49,50,61450.445189
-49,50,61504.679236
-49,50,61558.867815
-50,50,61613.294575
-50,50,61667.502567
-50,50,61721.85425
-50,50,61777.521624
-49,50,61832.087216
-50,50,61887.393651
-50,50,61941.884386
-48,50,61996.480003
-49,50,62050.677275
-50,50,62104.996342
-49,50,62159.612101
-50,50,62214.212637
-49,50,62268.761109
-49,50,62322.984332
-50,50,62377.548495
-49,50,62431.784157
-49,50,62486.062694
-50,50,62540.303269
-49,50,62594.563209
-50,50,62648.848787
-49,50,62703.040283
-50,50,62757.45062
-48,50,62811.90741
-50,50,62866.260178
-47,50,62920.494778
-49,50,62974.851734
-47,50,63029.265215
-49,50,63083.44983
-49,50,63137.688535
-50,50,63191.875377
-50,50,63246.068441
-49,50,63300.569036
-50,50,63354.781986
-49,50,63409.006301
-50,50,63463.294211
-49,50,63517.557932
-50,50,63571.795112
-48,50,63626.036076
-50,50,63680.373523
-48,50,63734.534936
-48,50,63788.931234
-50,50,63843.14834
-50,50,63897.470318
-50,50,63951.650593
-49,50,64005.884283
-48,50,64060.115279
-50,50,64114.47779
-27,50,64168.730647
-2,50,64220.520023
-13,50,64272.320239
-7,50,64324.109845
-9,50,64375.894526
