# {"t_start": 1602725079.4378743, "env_id": "goal-yumi-pegtransfer-v0"} 
r,l,t
-49,50,26147.909369
-50,50,26202.265102
-50,50,26256.488628
-49,50,26310.686389
-50,50,26364.886349
-49,50,26419.127965
-49,50,26473.368638
-50,50,26527.569633
-48,50,26581.880173
-50,50,26636.057477
-49,50,26690.318525
-50,50,26744.565183
-50,50,26798.912478
-49,50,26853.132208
-49,50,26907.346755
-49,50,26961.598209
-49,50,27015.876442
-49,50,27070.110255
-49,50,27124.395739
-50,50,27178.598493
-49,50,27232.840297
-50,50,27287.120248
-50,50,27341.308393
-50,50,27395.528701
-50,50,27449.727082
-50,50,27503.97851
-49,50,27558.208535
-50,50,27612.4414
-50,50,27666.65589
-49,50,27720.869107
-49,50,27775.095352
-50,50,27829.31886
-49,50,27883.515393
-50,50,27937.724866
-49,50,27991.892968
-49,50,28046.120746
-49,50,28100.387943
-50,50,28154.677695
-50,50,28208.920265
-49,50,28263.157459
-50,50,28317.41292
-50,50,28371.627615
-49,50,28425.861466
-49,50,28480.147758
-50,50,28534.375006
-3,50,28588.591793
-24,50,28640.399545
-4,50,28692.210403
-3,50,28744.006402
-3,50,28795.802305
-25,50,28847.596183
-2,50,28899.398704
-4,50,28951.19841
-3,50,29002.996631
-24,50,29054.78795
-48,50,29106.650805
-50,50,29160.963107
-50,50,29215.162397
-50,50,29269.409454
-50,50,29323.620816
-50,50,29377.859936
-50,50,29432.071778
-49,50,29486.292215
-50,50,29540.531365
-49,50,29594.747802
-50,50,29648.994524
-50,50,29703.225139
-50,50,29757.394794
-50,50,29811.601226
-50,50,29865.810054
-48,50,29920.090898
-47,50,29974.315716
-50,50,30028.526034
-49,50,30082.746798
-50,50,30136.989834
-49,50,30191.180743
-49,50,30245.443171
-50,50,30299.711136
-49,50,30353.983035
-48,50,30408.238551
-50,50,30462.431581
-48,50,30516.652301
-48,50,30570.874994
-49,50,30625.107949
-50,50,30679.331954
-49,50,30733.569119
-49,50,30787.814667
-50,50,30842.069381
-50,50,30896.30978
-50,50,30950.524912
-47,50,31004.740182
-50,50,31059.013715
-49,50,31113.255505
-50,50,31167.529959
-49,50,31221.790837
-50,50,31275.998307
-50,50,31330.259438
-50,50,31384.516362
-50,50,31438.713211
-50,50,31492.914444
-49,50,31547.173333
-48,50,31601.389471
-49,50,31655.598929
-48,50,31709.891566
-50,50,31764.082655
-4,50,31818.382618
-4,50,31870.183512
-3,50,31921.983324
-4,50,31973.779869
-2,50,32025.575231
-2,50,32077.380154
-3,50,32129.179293
-2,50,32180.982194
-4,50,32232.777615
-2,50,32284.578439
-50,50,32336.417126
-49,50,32390.749038
-50,50,32445.004919
-50,50,32499.244535
-50,50,32553.468192
-49,50,32607.686392
-49,50,32661.898011
-50,50,32716.18708
-50,50,32770.431531
-50,50,32824.65333
-50,50,32878.898335
-50,50,32933.149078
-49,50,32987.401085
-50,50,33041.790884
-50,50,33096.047028
-49,50,33150.243072
-49,50,33204.501122
-50,50,33258.673705
-49,50,33312.901363
-50,50,33367.131584
-49,50,33421.385747
-50,50,33475.633596
-48,50,33529.818766
-48,50,33584.092913
-50,50,33638.443867
-49,50,33692.73088
-50,50,33746.905998
-50,50,33801.341772
-50,50,33855.613562
-50,50,33909.841432
-49,50,33964.045191
-48,50,34018.265258
-50,50,34072.48495
-50,50,34126.733301
-50,50,34180.940436
-49,50,34235.235451
-50,50,34289.453945
-50,50,34343.630521
-49,50,34397.896563
-50,50,34452.130888
-49,50,34506.354507
-49,50,34560.571737
-50,50,34614.891778
-49,50,34669.098041
-49,50,34723.302109
-50,50,34777.509915
-50,50,34831.796808
-50,50,34886.032614
-49,50,34940.247048
-49,50,34994.467912
-4,50,35048.682805
-2,50,35100.475859
-3,50,35152.279175
-4,50,35204.078219
-3,50,35255.884867
-4,50,35307.678774
-4,50,35359.473123
-3,50,35411.265881
-2,50,35463.069205
-3,50,35514.871592
-50,50,35566.727544
-50,50,35621.053008
-50,50,35675.296508
-50,50,35729.505442
-49,50,35783.7851
-49,50,35838.010411
-49,50,35892.248303
-50,50,35946.470739
-50,50,36000.680745
-49,50,36054.90029
-50,50,36109.157051
-47,50,36163.384773
-50,50,36217.578929
-50,50,36271.772023
-49,50,36325.957795
-50,50,36380.156052
-50,50,36434.359808
-50,50,36488.564336
-50,50,36542.783845
-49,50,36597.022784
-49,50,36651.225405
-50,50,36705.485307
-50,50,36759.727359
-49,50,36814.001699
-50,50,36868.211552
-49,50,36922.462929
-50,50,36976.696376
-50,50,37030.928539
-50,50,37085.139953
-48,50,37139.361945
-50,50,37193.689206
-50,50,37247.891607
-50,50,37302.109774
-50,50,37356.366314
-49,50,37410.619022
-50,50,37464.924505
-50,50,37519.136023
-49,50,37573.324258
-49,50,37627.543202
-49,50,37681.753372
-50,50,37735.937171
-50,50,37790.201049
-50,50,37844.438696
-48,50,37898.63455
-48,50,37952.928774
-49,50,38007.125971
-49,50,38061.341555
-50,50,38115.576245
-50,50,38169.770245
-50,50,38223.981248
-3,50,38278.195193
-2,50,38329.998712
-2,50,38381.806867
-2,50,38433.606611
-2,50,38485.409013
-3,50,38537.209483
-3,50,38589.014267
-3,50,38640.820551
-3,50,38692.632751
-2,50,38744.435552
-50,50,38796.291175
-50,50,38850.628054
-50,50,38904.780314
-50,50,38959.006245
-49,50,39013.231417
-49,50,39067.430718
-49,50,39121.622926
-50,50,39175.839132
-49,50,39230.06009
-50,50,39284.308388
-49,50,39338.506944
-50,50,39392.786591
-50,50,39447.046457
-50,50,39501.282744
-50,50,39555.53711
-50,50,39609.771331
-50,50,39664.001995
-47,50,39718.252283
-49,50,39772.466848
-49,50,39826.696275
-50,50,39880.922153
-50,50,39935.191792
-48,50,39989.468014
-50,50,40043.751828
-49,50,40097.947362
-49,50,40152.137993
-50,50,40206.370267
-50,50,40260.598379
-48,50,40314.814145
-50,50,40369.05885
-50,50,40423.256558
-50,50,40477.50076
-50,50,40531.743573
-50,50,40585.968406
-49,50,40640.197742
-49,50,40694.412411
-50,50,40748.613172
-49,50,40802.864616
-50,50,40857.131771
-47,50,40911.359441
-50,50,40965.594156
-49,50,41019.803583
-50,50,41074.008557
-50,50,41128.201385
-50,50,41182.421918
-48,50,41236.660811
-49,50,41290.931587
-49,50,41345.211462
-48,50,41399.478851
-50,50,41453.767959
-3,50,41508.061695
-3,50,41559.864038
-4,50,41611.667559
-2,50,41663.478069
-3,50,41715.284645
-4,50,41767.079238
-3,50,41818.88489
-3,50,41870.716957
-2,50,41922.551768
-2,50,41974.393064
-50,50,42026.230983
-50,50,42080.561116
-50,50,42134.836334
-50,50,42189.062963
-50,50,42243.261796
-48,50,42297.502273
-50,50,42351.722311
-49,50,42405.968645
-50,50,42460.199388
-50,50,42514.451092
-50,50,42568.687376
-50,50,42622.974363
-50,50,42677.195599
-50,50,42731.376856
-50,50,42785.655628
-49,50,42839.868214
-49,50,42894.139054
-48,50,42948.352926
-50,50,43002.641897
-50,50,43056.857856
-50,50,43111.074352
-49,50,43165.331074
-50,50,43219.561208
-50,50,43273.79116
-50,50,43328.051928
-49,50,43382.348444
-49,50,43436.578422
-47,50,43490.857975
-48,50,43545.097346
-50,50,43599.288074
-50,50,43653.521021
-50,50,43707.714074
-49,50,43761.930506
-50,50,43816.143492
-50,50,43870.339127
-49,50,43924.586262
-47,50,43978.821768
-50,50,44033.059381
-50,50,44087.332619
-50,50,44141.501746
-50,50,44195.762564
-48,50,44250.002276
-50,50,44304.260557
-49,50,44358.493441
-49,50,44412.725626
-49,50,44466.979135
-50,50,44521.224642
-49,50,44575.472011
-49,50,44629.68039
-50,50,44683.91698
-2,50,44738.185182
-4,50,44789.982239
-3,50,44841.780988
-4,50,44893.586201
-3,50,44945.381979
-3,50,44997.183791
-3,50,45048.98762
-2,50,45100.801566
-4,50,45152.59722
-3,50,45204.387998
-50,50,45256.264665
-50,50,45310.562207
-50,50,45364.794688
-49,50,45418.99682
-50,50,45473.24509
-50,50,45527.482223
-48,50,45581.714046
-50,50,45636.009205
-49,50,45690.257669
-48,50,45744.485258
-50,50,45798.651806
-49,50,45852.924279
-50,50,45907.158043
-50,50,45961.384035
-49,50,46015.576802
-49,50,46069.805008
-50,50,46124.020457
-49,50,46178.243295
-50,50,46232.440944
-48,50,46286.666534
-49,50,46340.896859
-48,50,46395.118119
-50,50,46449.31517
-50,50,46503.525114
-49,50,46557.751089
-49,50,46612.010062
-48,50,46666.288472
-48,50,46720.431349
-47,50,46774.655253
-47,50,46828.910312
-50,50,46883.150545
-50,50,46937.367598
-50,50,46991.640461
-48,50,47045.872573
-50,50,47100.094182
-50,50,47154.301854
-49,50,47208.489597
-50,50,47262.686554
-48,50,47316.875734
-50,50,47371.092081
-50,50,47425.339398
-50,50,47479.538046
-49,50,47533.717554
-49,50,47587.899681
-48,50,47642.097126
-48,50,47696.356734
-50,50,47750.60392
-49,50,47804.905876
-50,50,47859.124028
-50,50,47913.320712
-2,50,47967.544675
-2,50,48019.343404
-4,50,48071.134384
-3,50,48122.931892
-3,50,48174.725814
-3,50,48226.527529
-2,50,48278.327756
-2,50,48330.122391
-2,50,48381.920075
-3,50,48433.713311
-49,50,48485.570494
-50,50,48539.876009
-49,50,48594.103952
-49,50,48648.342413
-50,50,48702.55494
-49,50,48756.817941
-50,50,48811.052626
-50,50,48865.277108
-47,50,48919.488181
-48,50,48973.710321
-50,50,49027.974293
-47,50,49082.231627
-50,50,49136.417539
-50,50,49190.628846
-50,50,49244.867906
-50,50,49299.092551
-49,50,49353.356828
-49,50,49407.582525
-49,50,49461.851711
-49,50,49516.098475
-50,50,49570.419949
-48,50,49624.613279
-50,50,49678.883428
-49,50,49733.15238
-48,50,49787.360217
-49,50,49841.569762
-50,50,49895.755244
-48,50,49949.985195
-49,50,50004.236727
-50,50,50058.45506
-49,50,50112.674817
-48,50,50166.956589
-48,50,50221.164938
-50,50,50275.403286
-50,50,50329.655374
-49,50,50383.8927
-49,50,50438.065702
-47,50,50492.28839
-49,50,50546.474746
-49,50,50600.698796
-50,50,50654.917847
-49,50,50709.214697
-50,50,50763.50257
-50,50,50817.729601
-50,50,50871.964591
-49,50,50926.229067
-50,50,50980.487776
-49,50,51034.666834
-49,50,51088.902246
-49,50,51143.148334
-3,50,51197.406597
-3,50,51249.219954
-3,50,51301.03265
-2,50,51352.831338
-9,50,51404.631557
-2,50,51456.443509
-2,50,51508.234608
-11,50,51560.037123
-2,50,51611.840309
-2,50,51663.635679
-49,50,51715.588052
-50,50,51769.92641
-48,50,51824.118333
-50,50,51878.314374
-50,50,51932.51303
-49,50,51986.74987
-50,50,52040.938632
-50,50,52095.183824
-50,50,52149.397639
-49,50,52203.597353
-49,50,52257.879314
-50,50,52312.123494
-49,50,52366.355238
-49,50,52420.600974
-49,50,52474.820403
-50,50,52529.030114
-50,50,52583.38158
-50,50,52637.58815
-50,50,52691.936775
-49,50,52746.157622
-49,50,52800.346623
-48,50,52854.564586
-49,50,52908.752893
-50,50,52962.962743
-49,50,53017.18185
-49,50,53071.411926
-48,50,53125.648355
-50,50,53179.859538
-50,50,53234.11688
-50,50,53288.394637
-49,50,53342.638503
-49,50,53396.864315
-49,50,53451.071537
-50,50,53505.333375
-48,50,53559.626994
-49,50,53613.888978
-50,50,53668.101012
-50,50,53722.307528
-49,50,53776.563561
-50,50,53830.800181
-49,50,53885.008144
-49,50,53939.193039
-49,50,53993.411006
-49,50,54047.659105
-50,50,54101.86027
-49,50,54156.107764
-49,50,54210.388563
-47,50,54264.667631
-50,50,54318.88464
-49,50,54373.089007
-3,50,54427.294362
-2,50,54479.105516
-2,50,54530.905555
-2,50,54582.697234
-3,50,54634.496505
-4,50,54686.295476
-3,50,54738.092876
-2,50,54789.885026
-3,50,54841.681118
-2,50,54893.484872
-50,50,54945.436598
-50,50,54999.760969
-50,50,55054.04746
-49,50,55108.276328
-50,50,55162.556705
-49,50,55216.78355
-49,50,55271.013734
-49,50,55325.257019
-49,50,55379.500843
-50,50,55433.715707
-49,50,55487.941325
-49,50,55542.207562
-48,50,55596.451361
-49,50,55650.68239
-50,50,55704.927461
-49,50,55759.152314
-48,50,55813.344486
-49,50,55867.555189
-49,50,55921.791377
-50,50,55975.995385
-49,50,56030.259202
-50,50,56084.509748
-48,50,56138.687168
-50,50,56192.911319
-50,50,56247.125108
-50,50,56301.330924
-49,50,56355.617369
-50,50,56409.864251
-49,50,56464.134192
-50,50,56518.349349
-48,50,56572.543298
-50,50,56626.741603
-48,50,56680.947483
-50,50,56735.186729
-50,50,56789.41564
-50,50,56843.597707
-50,50,56897.751393
-48,50,56951.913825
-49,50,57006.206235
-49,50,57060.409197
-49,50,57114.626139
-49,50,57168.868068
-50,50,57223.051175
-49,50,57277.265922
-50,50,57331.461079
-50,50,57385.704163
-48,50,57439.94075
-50,50,57494.175908
-48,50,57548.394626
-50,50,57602.634059
-3,50,57656.808192
-3,50,57708.609251
-2,50,57760.407758
-3,50,57812.20649
-4,50,57864.014107
-2,50,57915.804636
-3,50,57967.600658
-3,50,58019.39235
-3,50,58071.203372
-3,50,58123.000845
-49,50,58174.906486
-50,50,58229.231312
-50,50,58283.41286
-50,50,58337.609841
-50,50,58391.782606
-50,50,58446.085666
-49,50,58500.287928
-49,50,58554.55538
-49,50,58608.856367
-50,50,58663.029856
-50,50,58717.275678
-48,50,58771.490092
-49,50,58825.67713
-50,50,58879.922135
-49,50,58934.130766
-50,50,58988.412675
-50,50,59042.642082
-50,50,59096.873844
-50,50,59151.15601
-50,50,59205.568198
-49,50,59259.793129
-50,50,59314.798525
-50,50,59369.353649
-48,50,59423.582818
-50,50,59477.755249
-49,50,59531.991196
-50,50,59586.71385
-49,50,59641.151325
-48,50,59695.471135
-50,50,59749.680848
-49,50,59803.912909
-50,50,59858.110966
-49,50,59912.949909
-49,50,59967.191071
-50,50,60021.435105
-49,50,60075.6222
-49,50,60129.938273
-49,50,60184.19399
-50,50,60249.412373
-50,50,60316.641099
-50,50,60370.877492
-49,50,60425.138438
-50,50,60479.357585
-50,50,60534.020246
-50,50,60588.325464
-50,50,60642.854866
-49,50,60697.34321
-50,50,60751.628398
-49,50,60805.834398
-50,50,60860.371122
-22,50,60932.7821
-6,50,60984.567845
-3,50,61036.368816
-31,50,61088.166451
-3,50,61139.957781
-3,50,61191.750304
-24,50,61243.543553
-10,50,61295.33698
-30,50,61347.129432
-7,50,61398.924665
-50,50,61450.727969
-50,50,61504.962936
-50,50,61559.148096
-50,50,61613.57769
-50,50,61667.780537
-50,50,61722.133647
-48,50,61777.818631
-49,50,61832.35427
-49,50,61887.68067
-48,50,61942.162976
-50,50,61996.769981
-50,50,62050.952286
-50,50,62105.281244
-49,50,62159.88083
-50,50,62214.48348
-50,50,62269.041027
-49,50,62323.262473
-49,50,62377.822163
-50,50,62432.071108
-50,50,62486.342283
-49,50,62540.587733
-49,50,62594.835381
-50,50,62649.10991
-48,50,62703.331254
-50,50,62757.731252
-50,50,62812.196026
-50,50,62866.541581
-50,50,62920.778114
-50,50,62975.123947
-49,50,63029.54967
-50,50,63083.725361
-49,50,63137.967093
-50,50,63192.15644
-50,50,63246.355165
-49,50,63300.84473
-50,50,63355.061914
-50,50,63409.290052
-49,50,63463.573216
-50,50,63517.830798
-49,50,63572.072885
-50,50,63626.323021
-50,50,63680.653432
-49,50,63734.818891
-48,50,63789.215546
-50,50,63843.432842
-50,50,63897.76294
-50,50,63951.923259
-49,50,64006.166136
-50,50,64060.404728
-50,50,64114.752139
-18,50,64169.012834
-6,50,64220.797315
-20,50,64272.594874
-3,50,64324.390541
-13,50,64376.171643
